,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
22998,woolly,24,22,21,20,0.47,1.3979,0.26,1.3617,6
23000,yachts,25,22,24,22,0.49,1.415,0.26,1.3617,6
23003,zodiac,31,22,16,13,0.61,1.5051,0.26,1.3617,6
23038,balled,23,21,22,20,0.45,1.3802,0.25,1.3424,6
23041,barrio,32,21,32,21,0.63,1.5185,0.25,1.3424,6
23044,beagle,64,21,24,16,1.25,1.8129,0.25,1.3424,6
23049,bellow,23,21,17,16,0.45,1.3802,0.25,1.3424,6
23059,bogged,24,21,23,21,0.47,1.3979,0.25,1.3424,6
23061,bolder,27,21,26,20,0.53,1.4472,0.25,1.3424,6
23071,butted,22,21,22,21,0.43,1.3617,0.25,1.3424,6
23076,capers,32,21,28,19,0.63,1.5185,0.25,1.3424,6
23091,clinch,34,21,31,20,0.67,1.5441,0.25,1.3424,6
23114,cranny,22,21,22,21,0.43,1.3617,0.25,1.3424,6
23158,dramas,22,21,20,19,0.43,1.3617,0.25,1.3424,6
23176,enzyme,54,21,52,19,1.06,1.7404,0.25,1.3424,6
23193,fennel,39,21,25,15,0.76,1.6021,0.25,1.3424,6
23214,gaiety,23,21,21,19,0.45,1.3802,0.25,1.3424,6
23242,halter,26,21,23,18,0.51,1.4314,0.25,1.3424,6
23247,herein,21,21,14,14,0.41,1.3424,0.25,1.3424,6
23251,hostel,29,21,29,21,0.57,1.4771,0.25,1.3424,6
23257,hyenas,43,21,32,18,0.84,1.6435,0.25,1.3424,6
23258,iceman,69,21,18,13,1.35,1.8451,0.25,1.3424,6
23290,lapsed,22,21,22,21,0.43,1.3617,0.25,1.3424,6
23291,leaped,25,21,25,21,0.49,1.415,0.25,1.3424,6
23292,leases,33,21,32,20,0.65,1.5315,0.25,1.3424,6
23305,luring,22,21,19,18,0.43,1.3617,0.25,1.3424,6
23318,metric,25,21,25,21,0.49,1.415,0.25,1.3424,6
23319,milked,24,21,22,19,0.47,1.3979,0.25,1.3424,6
23321,milord,184,21,142,16,3.61,2.2672,0.25,1.3424,6
23331,muddle,22,21,21,20,0.43,1.3617,0.25,1.3424,6
23333,mutate,24,21,23,21,0.47,1.3979,0.25,1.3424,6
23367,pasted,21,21,21,21,0.41,1.3424,0.25,1.3424,6
23382,potted,24,21,22,20,0.47,1.3979,0.25,1.3424,6
23402,recant,27,21,26,20,0.53,1.4472,0.25,1.3424,6
23405,redone,23,21,23,21,0.45,1.3802,0.25,1.3424,6
23410,reigns,22,21,22,21,0.43,1.3617,0.25,1.3424,6
23427,roamed,24,21,24,21,0.47,1.3979,0.25,1.3424,6
23451,shrill,24,21,19,19,0.47,1.3979,0.25,1.3424,6
23457,skunks,25,21,21,18,0.49,1.415,0.25,1.3424,6
23463,spares,21,21,21,21,0.41,1.3424,0.25,1.3424,6
23472,stewed,22,21,18,18,0.43,1.3617,0.25,1.3424,6
23474,stills,27,21,24,18,0.53,1.4472,0.25,1.3424,6
23484,summed,21,21,20,20,0.41,1.3424,0.25,1.3424,6
23487,swivel,36,21,17,14,0.71,1.5682,0.25,1.3424,6
23496,tether,24,21,23,20,0.47,1.3979,0.25,1.3424,6
23503,tomcat,34,21,20,17,0.67,1.5441,0.25,1.3424,6
23518,unison,21,21,21,21,0.41,1.3424,0.25,1.3424,6
23531,verily,29,21,17,9,0.57,1.4771,0.25,1.3424,6
23534,vowels,28,21,26,21,0.55,1.4624,0.25,1.3424,6
23539,wigged,23,21,23,21,0.45,1.3802,0.25,1.3424,6
23543,yields,29,21,29,21,0.57,1.4771,0.25,1.3424,6
23544,zebras,26,21,24,20,0.51,1.4314,0.25,1.3424,6
23546,abject,20,20,17,17,0.39,1.3222,0.24,1.3222,6
23574,argues,20,20,20,20,0.39,1.3222,0.24,1.3222,6
23579,attest,22,20,22,20,0.43,1.3617,0.24,1.3222,6
23585,banked,22,20,22,20,0.43,1.3617,0.24,1.3222,6
23589,bauble,22,20,21,19,0.43,1.3617,0.24,1.3222,6
23597,bicarb,27,20,22,17,0.53,1.4472,0.24,1.3222,6
23598,bionic,30,20,20,15,0.59,1.4914,0.24,1.3222,6
23605,bodega,67,20,35,14,1.31,1.8325,0.24,1.3222,6
23623,castor,67,20,19,14,1.31,1.8325,0.24,1.3222,6
23624,caving,31,20,29,20,0.61,1.5051,0.24,1.3222,6
23631,chippy,25,20,22,18,0.49,1.415,0.24,1.3222,6
23635,citrus,26,20,16,15,0.51,1.4314,0.24,1.3222,6
23643,cobalt,30,20,18,11,0.59,1.4914,0.24,1.3222,6
23644,coerce,21,20,21,20,0.41,1.3424,0.24,1.3222,6
23658,cooker,34,20,23,18,0.67,1.5441,0.24,1.3222,6
23663,cranes,44,20,33,12,0.86,1.6532,0.24,1.3222,6
23664,crayon,21,20,21,20,0.41,1.3424,0.24,1.3222,6
23667,crouch,38,20,12,12,0.75,1.5911,0.24,1.3222,6
23670,curtsy,29,20,24,17,0.57,1.4771,0.24,1.3222,6
23679,delude,22,20,21,19,0.43,1.3617,0.24,1.3222,6
23698,dozing,20,20,19,19,0.39,1.3222,0.24,1.3222,6
23700,dredge,24,20,23,19,0.47,1.3979,0.24,1.3222,6
23702,duster,20,20,19,19,0.39,1.3222,0.24,1.3222,6
23741,forger,31,20,31,20,0.61,1.5051,0.24,1.3222,6
23748,froggy,30,20,15,15,0.59,1.4914,0.24,1.3222,6
23756,glades,50,20,20,15,0.98,1.7076,0.24,1.3222,6
23761,greets,22,20,19,18,0.43,1.3617,0.24,1.3222,6
23763,gritty,23,20,23,20,0.45,1.3802,0.24,1.3222,6
23778,hobbit,73,20,16,11,1.43,1.8692,0.24,1.3222,6
23785,horned,27,20,25,18,0.53,1.4472,0.24,1.3222,6
23801,infamy,22,20,22,20,0.43,1.3617,0.24,1.3222,6
23825,kismet,23,20,18,17,0.45,1.3802,0.24,1.3222,6
23832,lamest,22,20,22,20,0.43,1.3617,0.24,1.3222,6
23842,looped,22,20,21,19,0.43,1.3617,0.24,1.3222,6
23843,looted,20,20,20,20,0.39,1.3222,0.24,1.3222,6
23852,median,20,20,18,18,0.39,1.3222,0.24,1.3222,6
23854,merged,22,20,22,20,0.43,1.3617,0.24,1.3222,6
23859,minion,47,20,21,15,0.92,1.6812,0.24,1.3222,6
23874,neuter,40,20,19,18,0.78,1.6128,0.24,1.3222,6
23876,nonfat,25,20,22,18,0.49,1.415,0.24,1.3222,6
23879,nuance,21,20,19,19,0.41,1.3424,0.24,1.3222,6
23884,orally,21,20,21,20,0.41,1.3424,0.24,1.3222,6
23888,outbid,21,20,19,19,0.41,1.3424,0.24,1.3222,6
23894,pagoda,56,20,27,10,1.1,1.7559,0.24,1.3222,6
23903,pauper,25,20,21,20,0.49,1.415,0.24,1.3222,6
23911,piazza,25,20,13,12,0.49,1.415,0.24,1.3222,6
23923,pornos,29,20,25,19,0.57,1.4771,0.24,1.3222,6
23925,prelim,30,20,27,19,0.59,1.4914,0.24,1.3222,6
23947,rewire,24,20,24,20,0.47,1.3979,0.24,1.3222,6
23962,sauces,25,20,24,20,0.49,1.415,0.24,1.3222,6
23978,siesta,25,20,18,17,0.49,1.415,0.24,1.3222,6
23979,sighed,26,20,24,19,0.51,1.4314,0.24,1.3222,6
23983,skated,24,20,23,19,0.47,1.3979,0.24,1.3222,6
23986,sliver,23,20,23,20,0.45,1.3802,0.24,1.3222,6
24001,sprays,20,20,19,19,0.39,1.3222,0.24,1.3222,6
24035,theres,56,20,24,13,1.1,1.7559,0.24,1.3222,6
24036,thrice,26,20,18,15,0.51,1.4314,0.24,1.3222,6
24037,thrift,22,20,20,18,0.43,1.3617,0.24,1.3222,6
24055,tussle,24,20,21,19,0.47,1.3979,0.24,1.3222,6
24069,untidy,21,20,19,19,0.41,1.3424,0.24,1.3222,6
24083,waning,23,20,23,20,0.45,1.3802,0.24,1.3222,6
24088,welder,25,20,25,20,0.49,1.415,0.24,1.3222,6
24089,whimsy,24,20,22,19,0.47,1.3979,0.24,1.3222,6
24091,wicker,48,20,15,11,0.94,1.6902,0.24,1.3222,6
24101,ablaze,21,19,20,18,0.41,1.3424,0.23,1.301,6
24106,acquit,24,19,23,19,0.47,1.3979,0.23,1.301,6
24118,alters,20,19,20,19,0.39,1.3222,0.23,1.301,6
24125,aortic,24,19,22,18,0.47,1.3979,0.23,1.301,6
24132,argyle,43,19,11,8,0.84,1.6435,0.23,1.301,6
24147,baggie,21,19,16,14,0.41,1.3424,0.23,1.301,6
24149,ballsy,20,19,18,18,0.39,1.3222,0.23,1.301,6
24153,behest,19,19,19,19,0.37,1.301,0.23,1.301,6
24163,botany,20,19,17,16,0.39,1.3222,0.23,1.301,6
24179,canoes,33,19,32,19,0.65,1.5315,0.23,1.301,6
24183,catnip,21,19,17,16,0.41,1.3424,0.23,1.301,6
24188,cherub,31,19,26,17,0.61,1.5051,0.23,1.301,6
24197,coated,19,19,19,19,0.37,1.301,0.23,1.301,6
24215,cooing,24,19,18,15,0.47,1.3979,0.23,1.301,6
24222,cringe,23,19,23,19,0.45,1.3802,0.23,1.301,6
24231,darken,20,19,20,19,0.39,1.3222,0.23,1.301,6
24243,depose,21,19,18,17,0.41,1.3424,0.23,1.301,6
24260,disown,21,19,21,19,0.41,1.3424,0.23,1.301,6
24271,draped,19,19,19,19,0.37,1.301,0.23,1.301,6
24272,droopy,26,19,21,17,0.51,1.4314,0.23,1.301,6
24286,exhume,24,19,22,19,0.47,1.3979,0.23,1.301,6
24301,fillet,25,19,20,16,0.49,1.415,0.23,1.301,6
24305,flecks,20,19,20,19,0.39,1.3222,0.23,1.301,6
24308,fodder,19,19,18,18,0.37,1.301,0.23,1.301,6
24309,fonder,20,19,20,19,0.39,1.3222,0.23,1.301,6
24322,gambit,19,19,18,18,0.37,1.301,0.23,1.301,6
24330,glider,35,19,34,19,0.69,1.5563,0.23,1.301,6
24332,goblin,48,19,28,15,0.94,1.6902,0.23,1.301,6
24350,hatter,23,19,15,15,0.45,1.3802,0.23,1.301,6
24357,hetero,20,19,17,17,0.39,1.3222,0.23,1.301,6
24364,hoopla,36,19,24,17,0.71,1.5682,0.23,1.301,6
24370,iguana,40,19,27,17,0.78,1.6128,0.23,1.301,6
24378,incite,21,19,19,18,0.41,1.3424,0.23,1.301,6
24399,jerkin,19,19,17,17,0.37,1.301,0.23,1.301,6
24403,keenly,19,19,19,19,0.37,1.301,0.23,1.301,6
24431,malady,22,19,22,19,0.43,1.3617,0.23,1.301,6
24439,mensch,23,19,23,19,0.45,1.3802,0.23,1.301,6
24454,mosaic,23,19,23,19,0.45,1.3802,0.23,1.301,6
24458,mounds,20,19,15,14,0.39,1.3222,0.23,1.301,6
24459,mythic,19,19,19,19,0.37,1.301,0.23,1.301,6
24467,nimrod,24,19,16,14,0.47,1.3979,0.23,1.301,6
24478,opiate,20,19,16,15,0.39,1.3222,0.23,1.301,6
24496,patted,23,19,21,18,0.45,1.3802,0.23,1.301,6
24498,payout,21,19,21,19,0.41,1.3424,0.23,1.301,6
24503,phaser,35,19,31,17,0.69,1.5563,0.23,1.301,6
24505,photon,27,19,20,18,0.53,1.4472,0.23,1.301,6
24510,plucky,20,19,16,16,0.39,1.3222,0.23,1.301,6
24520,prenup,52,19,52,19,1.02,1.7243,0.23,1.301,6
24527,pulley,22,19,21,18,0.43,1.3617,0.23,1.301,6
24532,rarity,20,19,20,19,0.39,1.3222,0.23,1.301,6
24533,rashes,26,19,22,18,0.51,1.4314,0.23,1.301,6
24543,rehash,21,19,21,19,0.41,1.3424,0.23,1.301,6
24547,renown,20,19,16,15,0.39,1.3222,0.23,1.301,6
24550,reread,23,19,22,19,0.45,1.3802,0.23,1.301,6
24557,roadie,20,19,20,19,0.39,1.3222,0.23,1.301,6
24581,sickos,20,19,17,17,0.39,1.3222,0.23,1.301,6
24582,silken,21,19,21,19,0.41,1.3424,0.23,1.301,6
24616,strewn,19,19,19,19,0.37,1.301,0.23,1.301,6
24628,swarms,22,19,18,15,0.43,1.3617,0.23,1.301,6
24632,taming,20,19,13,13,0.39,1.3222,0.23,1.301,6
24642,tinted,23,19,20,16,0.45,1.3802,0.23,1.301,6
24648,topper,85,19,12,11,1.67,1.9345,0.23,1.301,6
24650,toting,21,19,21,19,0.41,1.3424,0.23,1.301,6
24658,tumour,35,19,35,19,0.69,1.5563,0.23,1.301,6
24659,turret,45,19,42,16,0.88,1.6628,0.23,1.301,6
24675,urchin,22,19,22,19,0.43,1.3617,0.23,1.301,6
24681,vipers,41,19,19,14,0.8,1.6232,0.23,1.301,6
24689,warmly,24,19,24,19,0.47,1.3979,0.23,1.301,6
24693,weakly,20,19,16,15,0.39,1.3222,0.23,1.301,6
24694,wearer,27,19,27,19,0.53,1.4472,0.23,1.301,6
24703,wipers,22,19,22,19,0.43,1.3617,0.23,1.301,6
24706,worsen,20,19,19,19,0.39,1.3222,0.23,1.301,6
24711,zeroed,20,19,18,17,0.39,1.3222,0.23,1.301,6
24718,advent,24,18,16,16,0.47,1.3979,0.21,1.2788,6
24724,alight,21,18,20,17,0.41,1.3424,0.21,1.2788,6
24745,awning,24,18,24,18,0.47,1.3979,0.21,1.2788,6
24764,boozer,18,18,18,18,0.35,1.2788,0.21,1.2788,6
24778,bylaws,22,18,20,16,0.43,1.3617,0.21,1.2788,6
24779,byline,20,18,19,18,0.39,1.3222,0.21,1.2788,6
24795,cervix,21,18,17,15,0.41,1.3424,0.21,1.2788,6
24802,clench,20,18,15,15,0.39,1.3222,0.21,1.2788,6
24804,cloths,22,18,19,16,0.43,1.3617,0.21,1.2788,6
24837,croaks,18,18,16,16,0.35,1.2788,0.21,1.2788,6
24849,decoys,22,18,18,16,0.43,1.3617,0.21,1.2788,6
24852,demean,18,18,18,18,0.35,1.2788,0.21,1.2788,6
24853,demure,20,18,19,18,0.39,1.3222,0.21,1.2788,6
24859,dilute,19,18,16,16,0.37,1.301,0.21,1.2788,6
24860,dinero,21,18,13,13,0.41,1.3424,0.21,1.2788,6
24869,doling,20,18,13,13,0.39,1.3222,0.21,1.2788,6
24877,dunked,22,18,21,18,0.43,1.3617,0.21,1.2788,6
24882,earthy,21,18,19,16,0.41,1.3424,0.21,1.2788,6
24894,equate,20,18,20,18,0.39,1.3222,0.21,1.2788,6
24911,facets,18,18,18,18,0.35,1.2788,0.21,1.2788,6
24918,flirty,26,18,23,15,0.51,1.4314,0.21,1.2788,6
24922,foiled,19,18,14,13,0.37,1.301,0.21,1.2788,6
24937,gauche,20,18,19,17,0.39,1.3222,0.21,1.2788,6
24940,giveth,19,18,18,17,0.37,1.301,0.21,1.2788,6
24941,glassy,18,18,15,15,0.35,1.2788,0.21,1.2788,6
24943,graced,18,18,18,18,0.35,1.2788,0.21,1.2788,6
24953,grinds,18,18,17,17,0.35,1.2788,0.21,1.2788,6
24963,halted,18,18,17,17,0.35,1.2788,0.21,1.2788,6
24965,hankie,21,18,18,16,0.41,1.3424,0.21,1.2788,6
24981,hikers,21,18,19,16,0.41,1.3424,0.21,1.2788,6
24985,hooter,28,18,23,14,0.55,1.4624,0.21,1.2788,6
24989,humbug,49,18,26,16,0.96,1.699,0.21,1.2788,6
25013,lances,29,18,28,17,0.57,1.4771,0.21,1.2788,6
25019,levers,19,18,19,18,0.37,1.301,0.21,1.2788,6
25021,levity,19,18,17,16,0.37,1.301,0.21,1.2788,6
25025,loafer,20,18,19,17,0.39,1.3222,0.21,1.2788,6
25032,loused,19,18,19,18,0.37,1.301,0.21,1.2788,6
25040,medial,21,18,20,18,0.41,1.3424,0.21,1.2788,6
25048,missis,22,18,18,16,0.43,1.3617,0.21,1.2788,6
25050,mopped,19,18,19,18,0.37,1.301,0.21,1.2788,6
25057,neater,19,18,18,17,0.37,1.301,0.21,1.2788,6
25060,negate,18,18,18,18,0.35,1.2788,0.21,1.2788,6
25064,ninjas,39,18,29,16,0.76,1.6021,0.21,1.2788,6
25068,nozzle,19,18,15,15,0.37,1.301,0.21,1.2788,6
25070,nympho,25,18,20,16,0.49,1.415,0.21,1.2788,6
25079,oodles,23,18,18,14,0.45,1.3802,0.21,1.2788,6
25083,outdid,19,18,19,18,0.37,1.301,0.21,1.2788,6
25091,panics,19,18,19,18,0.37,1.301,0.21,1.2788,6
25092,panzer,41,18,23,12,0.8,1.6232,0.21,1.2788,6
25095,pariah,20,18,17,16,0.39,1.3222,0.21,1.2788,6
25103,peruse,18,18,17,17,0.35,1.2788,0.21,1.2788,6
25107,picker,31,18,24,15,0.61,1.5051,0.21,1.2788,6
25144,purser,46,18,41,15,0.9,1.6721,0.21,1.2788,6
25148,quotas,19,18,18,17,0.37,1.301,0.21,1.2788,6
25154,raring,20,18,18,16,0.39,1.3222,0.21,1.2788,6
25157,reared,21,18,21,18,0.41,1.3424,0.21,1.2788,6
25165,refine,22,18,21,18,0.43,1.3617,0.21,1.2788,6
25174,rivets,20,18,20,18,0.39,1.3222,0.21,1.2788,6
25176,royals,22,18,17,13,0.43,1.3617,0.21,1.2788,6
25186,savant,24,18,24,18,0.47,1.3979,0.21,1.2788,6
25188,scalps,31,18,24,15,0.61,1.5051,0.21,1.2788,6
25190,schlep,25,18,21,17,0.49,1.415,0.21,1.2788,6
25194,sculpt,19,18,19,18,0.37,1.301,0.21,1.2788,6
25212,slated,19,18,18,17,0.37,1.301,0.21,1.2788,6
25215,slings,22,18,19,15,0.43,1.3617,0.21,1.2788,6
25234,splice,20,18,17,16,0.39,1.3222,0.21,1.2788,6
25253,stubby,25,18,17,14,0.49,1.415,0.21,1.2788,6
25254,stupor,19,18,18,17,0.37,1.301,0.21,1.2788,6
25272,talons,28,18,17,15,0.55,1.4624,0.21,1.2788,6
25287,tinsel,24,18,20,15,0.47,1.3979,0.21,1.2788,6
25289,totals,18,18,18,18,0.35,1.2788,0.21,1.2788,6
25296,truant,18,18,15,15,0.35,1.2788,0.21,1.2788,6
25311,unwell,24,18,23,18,0.47,1.3979,0.21,1.2788,6
25312,upheld,19,18,18,17,0.37,1.301,0.21,1.2788,6
25314,uproot,18,18,17,17,0.35,1.2788,0.21,1.2788,6
25315,upshot,20,18,18,16,0.39,1.3222,0.21,1.2788,6
25318,vapors,18,18,18,18,0.35,1.2788,0.21,1.2788,6
25325,voiced,18,18,18,18,0.35,1.2788,0.21,1.2788,6
25354,airmen,34,17,31,16,0.67,1.5441,0.2,1.2553,6
25375,arroyo,29,17,13,7,0.57,1.4771,0.2,1.2553,6
25384,baited,17,17,17,17,0.33,1.2553,0.2,1.2553,6
25392,bedded,18,17,18,17,0.35,1.2788,0.2,1.2553,6
25400,blower,17,17,15,15,0.33,1.2553,0.2,1.2553,6
25406,bovine,22,17,14,12,0.43,1.3617,0.2,1.2553,6
25407,broach,23,17,22,16,0.45,1.3802,0.2,1.2553,6
25409,bugler,58,17,17,8,1.14,1.7709,0.2,1.2553,6
25415,cabled,19,17,19,17,0.37,1.301,0.2,1.2553,6
25431,chalet,26,17,22,14,0.51,1.4314,0.2,1.2553,6
25438,choirs,19,17,16,15,0.37,1.301,0.2,1.2553,6
25497,dinars,34,17,34,17,0.67,1.5441,0.2,1.2553,6
25515,earner,18,17,18,17,0.35,1.2788,0.2,1.2553,6
25544,faxing,19,17,19,17,0.37,1.301,0.2,1.2553,6
25550,fibres,36,17,33,17,0.71,1.5682,0.2,1.2553,6
25556,flayed,18,17,16,15,0.35,1.2788,0.2,1.2553,6
25565,fogged,20,17,19,16,0.39,1.3222,0.2,1.2553,6
25573,frowns,18,17,18,17,0.35,1.2788,0.2,1.2553,6
25578,geared,17,17,17,17,0.33,1.2553,0.2,1.2553,6
25586,goings,18,17,18,17,0.35,1.2788,0.2,1.2553,6
25589,gonads,24,17,23,17,0.47,1.3979,0.2,1.2553,6
25593,gratin,17,17,16,16,0.33,1.2553,0.2,1.2553,6
25601,gusher,20,17,20,17,0.39,1.3222,0.2,1.2553,6
25610,hiatus,20,17,20,17,0.39,1.3222,0.2,1.2553,6
25614,hocked,18,17,17,16,0.35,1.2788,0.2,1.2553,6
25619,humped,19,17,19,17,0.37,1.301,0.2,1.2553,6
25658,joiner,17,17,13,13,0.33,1.2553,0.2,1.2553,6
25662,justly,17,17,16,16,0.33,1.2553,0.2,1.2553,6
25668,kimchi,25,17,19,13,0.49,1.415,0.2,1.2553,6
25671,labors,18,17,18,17,0.35,1.2788,0.2,1.2553,6
25676,lapdog,21,17,20,17,0.41,1.3424,0.2,1.2553,6
25687,loader,23,17,22,16,0.45,1.3802,0.2,1.2553,6
25691,lodges,20,17,17,14,0.39,1.3222,0.2,1.2553,6
25703,mantis,23,17,23,17,0.45,1.3802,0.2,1.2553,6
25709,meanie,21,17,14,14,0.41,1.3424,0.2,1.2553,6
25723,mobbed,20,17,18,16,0.39,1.3222,0.2,1.2553,6
25734,mullet,29,17,17,15,0.57,1.4771,0.2,1.2553,6
25738,mutter,22,17,15,14,0.43,1.3617,0.2,1.2553,6
25750,ocular,21,17,17,14,0.41,1.3424,0.2,1.2553,6
25758,orbing,28,17,27,16,0.55,1.4624,0.2,1.2553,6
25761,outage,21,17,21,17,0.41,1.3424,0.2,1.2553,6
25768,panned,17,17,17,17,0.33,1.2553,0.2,1.2553,6
25773,paving,22,17,21,16,0.43,1.3617,0.2,1.2553,6
25774,peeper,47,17,37,14,0.92,1.6812,0.2,1.2553,6
25775,peeved,23,17,23,17,0.45,1.3802,0.2,1.2553,6
25810,pumper,17,17,17,17,0.33,1.2553,0.2,1.2553,6
25817,quacks,19,17,18,16,0.37,1.301,0.2,1.2553,6
25846,rogues,17,17,15,15,0.33,1.2553,0.2,1.2553,6
25849,roping,19,17,18,16,0.37,1.301,0.2,1.2553,6
25857,salons,22,17,20,16,0.43,1.3617,0.2,1.2553,6
25858,sander,27,17,15,8,0.53,1.4472,0.2,1.2553,6
25859,savour,20,17,17,14,0.39,1.3222,0.2,1.2553,6
25860,scaled,17,17,17,17,0.33,1.2553,0.2,1.2553,6
25865,scorer,21,17,21,17,0.41,1.3424,0.2,1.2553,6
25871,septum,18,17,18,17,0.35,1.2788,0.2,1.2553,6
25882,shrank,19,17,18,16,0.37,1.301,0.2,1.2553,6
25885,sicken,19,17,19,17,0.37,1.301,0.2,1.2553,6
25887,sickle,28,17,27,17,0.55,1.4624,0.2,1.2553,6
25889,simian,26,17,25,16,0.51,1.4314,0.2,1.2553,6
25904,solids,20,17,20,17,0.39,1.3222,0.2,1.2553,6
25910,spokes,35,17,12,12,0.69,1.5563,0.2,1.2553,6
25911,spores,23,17,22,16,0.45,1.3802,0.2,1.2553,6
25936,surges,19,17,19,17,0.37,1.301,0.2,1.2553,6
25946,syntax,18,17,17,16,0.35,1.2788,0.2,1.2553,6
25950,tandem,18,17,17,16,0.35,1.2788,0.2,1.2553,6
25952,tassel,27,17,16,14,0.53,1.4472,0.2,1.2553,6
25962,tidbit,17,17,17,17,0.33,1.2553,0.2,1.2553,6
25981,tutors,19,17,18,16,0.37,1.301,0.2,1.2553,6
25994,ushers,24,17,14,12,0.47,1.3979,0.2,1.2553,6
26006,webbed,17,17,17,17,0.33,1.2553,0.2,1.2553,6
26026,abound,18,16,18,16,0.35,1.2788,0.19,1.2304,6
26028,abuser,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26054,aprons,18,16,17,16,0.35,1.2788,0.19,1.2304,6
26064,awakes,17,16,16,15,0.33,1.2553,0.19,1.2304,6
26067,bagman,29,16,28,16,0.57,1.4771,0.19,1.2304,6
26069,baller,19,16,19,16,0.37,1.301,0.19,1.2304,6
26075,beaker,22,16,12,11,0.43,1.3617,0.19,1.2304,6
26077,beefed,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26079,begets,20,16,20,16,0.39,1.3222,0.19,1.2304,6
26080,beheld,24,16,24,16,0.47,1.3979,0.19,1.2304,6
26093,bluffs,23,16,18,14,0.45,1.3802,0.19,1.2304,6
26096,bonbon,25,16,14,11,0.49,1.415,0.19,1.2304,6
26101,boughs,18,16,18,16,0.35,1.2788,0.19,1.2304,6
26116,burped,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26123,canker,21,16,14,13,0.41,1.3424,0.19,1.2304,6
26147,civics,20,16,16,13,0.39,1.3222,0.19,1.2304,6
26150,cleats,21,16,21,16,0.41,1.3424,0.19,1.2304,6
26154,coasts,18,16,18,16,0.35,1.2788,0.19,1.2304,6
26155,coddle,18,16,18,16,0.35,1.2788,0.19,1.2304,6
26159,comely,19,16,16,15,0.37,1.301,0.19,1.2304,6
26172,copter,21,16,21,16,0.41,1.3424,0.19,1.2304,6
26190,dampen,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26203,deluge,20,16,19,15,0.39,1.3222,0.19,1.2304,6
26213,diddly,17,16,14,13,0.33,1.2553,0.19,1.2304,6
26243,duplex,24,16,22,15,0.47,1.3979,0.19,1.2304,6
26244,dwells,17,16,16,15,0.33,1.2553,0.19,1.2304,6
26266,erases,17,16,17,16,0.33,1.2553,0.19,1.2304,6
26277,falter,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26278,fanned,17,16,17,16,0.33,1.2553,0.19,1.2304,6
26291,flared,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26296,flocks,18,16,15,13,0.35,1.2788,0.19,1.2304,6
26298,flutes,21,16,21,16,0.41,1.3424,0.19,1.2304,6
26299,flyboy,23,16,18,14,0.45,1.3802,0.19,1.2304,6
26310,frilly,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26321,gators,25,16,22,14,0.49,1.415,0.19,1.2304,6
26324,gnomes,20,16,19,15,0.39,1.3222,0.19,1.2304,6
26329,gratis,18,16,13,12,0.35,1.2788,0.19,1.2304,6
26333,grooms,20,16,20,16,0.39,1.3222,0.19,1.2304,6
26335,groped,20,16,20,16,0.39,1.3222,0.19,1.2304,6
26336,grouse,23,16,20,14,0.45,1.3802,0.19,1.2304,6
26356,honing,17,16,16,15,0.33,1.2553,0.19,1.2304,6
26358,hotbed,16,16,16,16,0.31,1.2304,0.19,1.2304,6
26362,hummus,19,16,16,15,0.37,1.301,0.19,1.2304,6
26368,idling,20,16,18,15,0.39,1.3222,0.19,1.2304,6
26401,jumble,16,16,13,13,0.31,1.2304,0.19,1.2304,6
26407,khakis,19,16,18,15,0.37,1.301,0.19,1.2304,6
26416,leaded,23,16,18,13,0.45,1.3802,0.19,1.2304,6
26454,mettle,17,16,17,16,0.33,1.2553,0.19,1.2304,6
26464,morose,18,16,15,14,0.35,1.2788,0.19,1.2304,6
26474,neighs,33,16,29,14,0.65,1.5315,0.19,1.2304,6
26479,oeuvre,17,16,16,15,0.33,1.2553,0.19,1.2304,6
26480,offing,16,16,15,15,0.31,1.2304,0.19,1.2304,6
26487,outset,16,16,15,15,0.31,1.2304,0.19,1.2304,6
26492,pacify,20,16,19,15,0.39,1.3222,0.19,1.2304,6
26511,peyote,39,16,31,14,0.76,1.6021,0.19,1.2304,6
26519,pinata,21,16,19,15,0.41,1.3424,0.19,1.2304,6
26523,placid,29,16,11,11,0.57,1.4771,0.19,1.2304,6
26527,plexus,17,16,15,14,0.33,1.2553,0.19,1.2304,6
26534,posers,17,16,13,12,0.33,1.2553,0.19,1.2304,6
26540,prides,21,16,20,15,0.41,1.3424,0.19,1.2304,6
26561,realms,32,16,32,16,0.63,1.5185,0.19,1.2304,6
26604,scopes,25,16,23,14,0.49,1.415,0.19,1.2304,6
26610,seance,23,16,22,16,0.45,1.3802,0.19,1.2304,6
26628,slider,20,16,13,13,0.39,1.3222,0.19,1.2304,6
26631,smidge,17,16,17,16,0.33,1.2553,0.19,1.2304,6
26632,smooch,24,16,17,14,0.47,1.3979,0.19,1.2304,6
26638,somber,16,16,15,15,0.31,1.2304,0.19,1.2304,6
26646,spines,16,16,16,16,0.31,1.2304,0.19,1.2304,6
