cue,n_resp,resp,count
group,29,crowd,5
group,29,think,5
group,29,alone,2
group,29,cadre,2
group,29,field,2
group,29,party,2
group,29,alike,1
group,29,Bahia,1
group,29,cache,1
group,29,click,1
group,29,clump,1
group,29,dance,1
group,29,event,1
group,29,focus,1
group,29,games,1
group,29,grope,1
group,29,music,1
group,29,order,1
group,29,peers,1
group,29,plain,1
group,29,posse,1
group,29,rates,1
group,29,sport,1
group,29,tribe,1
group,29,usual,1
group,29,women,1
still,25,quiet,40
still,25,water,14
still,25,night,4
still,25,booze,3
still,25,stand,3
still,25,chill,2
still,25,drink,2
still,25,peace,2
still,25,photo,2
still,25,#NAME?,1
still,25,again,1
still,25,alive,1
still,25,at it,1
still,25,birth,1
still,25,crazy,1
still,25,delay,1
still,25,frame,1
still,25,heard,1
still,25,lying,1
still,25,relax,1
still,25,rigid,1
still,25,sleep,1
still,25,staid,1
still,25,stiff,1
still,25,stone,1
score,27,board,11
score,27,music,9
score,27,tally,7
score,27,grade,5
score,27,point,3
score,27,brand,1
score,27,cards,1
score,27,count,1
score,27,dance,1
score,27,darts,1
score,27,drugs,1
score,27,final,1
score,27,floor,1
score,27,gouge,1
score,27,knife,1
score,27,marks,1
score,27,match,1
score,27,prize,1
score,27,shame,1
score,27,Shane,1
score,27,sheet,1
score,27,shoot,1
score,27,sport,1
score,27,tests,1
score,27,total,1
score,27,value,1
score,27,women,1
judge,29,court,30
judge,29,gavel,7
judge,29,black,4
judge,29,stern,4
judge,29,don't,3
judge,29,robes,3
judge,29,trial,3
judge,29,legal,2
judge,29,order,2
judge,29,score,2
judge,29,wrong,2
judge,29,above,1
judge,29,bench,1
judge,29,blame,1
judge,29,budge,1
judge,29,child,1
judge,29,dread,1
judge,29,frown,1
judge,29,fudge,1
judge,29,grade,1
judge,29,hardy,1
judge,29,holds,1
judge,29,honor,1
judge,29,metal,1
judge,29,moral,1
judge,29,nudge,1
judge,29,peers,1
judge,29,rural,1
judge,29,stand,1
sound,31,noise,43
sound,31,music,39
sound,31,quiet,3
sound,31,solid,3
sound,31,audio,2
sound,31,Puget,2
sound,31,about,1
sound,31,aural,1
sound,31,birds,1
sound,31,break,1
sound,31,check,1
sound,31,choir,1
sound,31,clash,1
sound,31,clear,1
sound,31,harsh,1
sound,31,heard,1
sound,31,night,1
sound,31,pitch,1
sound,31,proof,1
sound,31,quite,1
sound,31,radio,1
sound,31,score,1
sound,31,sight,1
sound,31,snore,1
sound,31,sooth,1
sound,31,space,1
sound,31,speak,1
sound,31,train,1
sound,31,voice,1
sound,31,water,1
sound,31,works,1
union,26,labor,11
union,26,civil,6
union,26,group,5
union,26,trade,5
union,26,state,4
union,26,unite,3
union,26,fight,2
union,26,party,2
union,26,equal,1
union,26,hoffa,1
union,26,joint,1
union,26,mafia,1
union,26,marry,1
union,26,merge,1
union,26,money,1
union,26,onion,1
union,26,paper,1
union,26,rugby,1
union,26,share,1
union,26,slide,1
union,26,times,1
union,26,tough,1
union,26,train,1
union,26,trust,1
union,26,unity,1
union,26,white,1
marry,32,happy,7
marry,32,bride,5
marry,32,dress,4
marry,32,merry,4
marry,32,unite,3
marry,32,blend,2
marry,32,elope,2
marry,32,groom,2
marry,32,house,2
marry,32,money,2
marry,32,white,2
marry,32,woman,2
marry,32,aisle,1
marry,32,avoid,1
marry,32,carry,1
marry,32,grass,1
marry,32,haste,1
marry,32,heart,1
marry,32,hubby,1
marry,32,inlay,1
marry,32,laugh,1
marry,32,merge,1
marry,32,party,1
marry,32,peace,1
marry,32,right,1
marry,32,round,1
marry,32,silly,1
marry,32,sorry,1
marry,32,stuck,1
marry,32,tarry,1
marry,32,union,1
marry,32,yikes,1
earth,25,round,18
earth,25,space,11
earth,25,world,11
earth,25,green,10
earth,25,water,10
earth,25,globe,5
earth,25,Terra,4
earth,25,alive,1
earth,25,biome,1
earth,25,bound,1
earth,25,brown,1
earth,25,crust,1
earth,25,death,1
earth,25,great,1
earth,25,greed,1
earth,25,money,1
earth,25,orbit,1
earth,25,plant,1
earth,25,quake,1
earth,25,skate,1
earth,25,smell,1
earth,25,solid,1
earth,25,stone,1
earth,25,tones,1
earth,25,trees,1
tower,31,Babel,6
tower,31,brick,5
tower,31,power,5
tower,31,chess,4
tower,31,stone,4
tower,31,above,3
tower,31,ivory,3
tower,31,siege,3
tower,31,spire,3
tower,31,block,2
tower,31,Jenga,2
tower,31,watch,2
tower,31,black,1
tower,31,erect,1
tower,31,flats,1
tower,31,Greek,1
tower,31,heist,1
tower,31,horse,1
tower,31,hover,1
tower,31,large,1
tower,31,light,1
tower,31,ocean,1
tower,31,Paris,1
tower,31,peace,1
tower,31,proud,1
tower,31,Sears,1
tower,31,shaft,1
tower,31,stack,1
tower,31,steps,1
tower,31,tarot,1
tower,31,water,1
blame,25,fault,23
blame,25,guilt,16
blame,25,shame,16
blame,25,anger,10
blame,25,wrong,5
blame,25,flame,4
blame,25,point,3
blame,25,angry,2
blame,25,cause,2
blame,25,judge,2
blame,25,women,2
blame,25,black,1
blame,25,curse,1
blame,25,dirty,1
blame,25,error,1
blame,25,FALSE,1
blame,25,fight,1
blame,25,frown,1
blame,25,legal,1
blame,25,place,1
blame,25,shift,1
blame,25,shout,1
blame,25,sleep,1
blame,25,truth,1
blame,25,xx xx,1
plate,26,table,10
plate,26,spoon,9
plate,26,China,7
plate,26,armor,5
plate,26,glass,4
plate,26,knife,4
plate,26,metal,4
plate,26,white,4
plate,26,cover,2
plate,26,paper,2
plate,26,round,2
plate,26,beige,1
plate,26,blood,1
plate,26,clean,1
plate,26,clown,1
plate,26,drunk,1
plate,26,meals,1
plate,26,patch,1
plate,26,plane,1
plate,26,platy,1
plate,26,salad,1
plate,26,sheet,1
plate,26,sound,1
plate,26,steel,1
plate,26,teeth,1
plate,26,tonic,1
prove,38,proof,10
prove,38,court,7
prove,38,truth,6
prove,38,worth,6
prove,38,logic,4
prove,38,right,4
prove,38,wrong,4
prove,38,bread,3
prove,38,trust,3
prove,38,facts,2
prove,38,FALSE,2
prove,38,judge,2
prove,38,solve,2
prove,38,alibi,1
prove,38,allow,1
prove,38,Asian,1
prove,38,break,1
prove,38,candy,1
prove,38,check,1
prove,38,doubt,1
prove,38,drove,1
prove,38,fight,1
prove,38,groom,1
prove,38,guilt,1
prove,38,heart,1
prove,38,label,1
prove,38,legal,1
prove,38,maths,1
prove,38,Milan,1
prove,38,plumb,1
prove,38,point,1
prove,38,posit,1
prove,38,power,1
prove,38,print,1
prove,38,proud,1
prove,38,score,1
prove,38,stand,1
prove,38,tasty,1
linen,30,cloth,36
linen,30,sheet,14
linen,30,clean,8
linen,30,white,6
linen,30,dress,3
linen,30,table,3
linen,30,crisp,2
linen,30,Egypt,2
linen,30,fresh,2
linen,30,hotel,2
linen,30,beard,1
linen,30,board,1
linen,30,color,1
linen,30,cover,1
linen,30,cream,1
linen,30,denim,1
linen,30,doily,1
linen,30,movie,1
linen,30,mummy,1
linen,30,naked,1
linen,30,nylon,1
linen,30,pants,1
linen,30,plant,1
linen,30,salon,1
linen,30,scent,1
linen,30,shirt,1
linen,30,sleep,1
linen,30,suede,1
linen,30,suits,1
linen,30,weave,1
smart,25,brain,6
smart,25,phone,4
smart,25,quick,4
smart,25,sharp,4
smart,25,books,3
smart,25,clean,2
smart,25,happy,2
smart,25,Homer,2
smart,25,meter,2
smart,25,witty,2
smart,25,alive,1
smart,25,clear,1
smart,25,excel,1
smart,25,flirt,1
smart,25,funny,1
smart,25,heart,1
smart,25,hurts,1
smart,25,intel,1
smart,25,learn,1
smart,25,Mensa,1
smart,25,sassy,1
smart,25,share,1
smart,25,space,1
smart,25,sport,1
smart,25,sting,1
shiny,34,metal,13
shiny,34,happy,8
shiny,34,glass,7
shiny,34,clean,4
shiny,34,penny,4
shiny,34,light,3
shiny,34,brass,2
shiny,34,glare,2
shiny,34,sheen,2
shiny,34,shine,2
shiny,34,sleek,2
shiny,34,white,2
shiny,34,angel,1
shiny,34,black,1
shiny,34,bland,1
shiny,34,bling,1
shiny,34,boots,1
shiny,34,floor,1
shiny,34,gleam,1
shiny,34,great,1
shiny,34,jewel,1
shiny,34,Laura,1
shiny,34,money,1
shiny,34,ooooo,1
shiny,34,right,1
shiny,34,shins,1
shiny,34,shoes,1
shiny,34,spoon,1
shiny,34,stars,1
shiny,34,stone,1
shiny,34,thing,1
shiny,34,vivid,1
shiny,34,watch,1
shiny,34,woman,1
rough,32,tough,23
rough,32,bumpy,6
rough,32,stone,3
rough,32,beard,2
rough,32,grass,2
rough,32,hands,2
rough,32,harsh,2
rough,32,rider,2
rough,32,trade,2
rough,32,brash,1
rough,32,brisk,1
rough,32,brown,1
rough,32,draft,1
rough,32,edges,1
rough,32,field,1
rough,32,going,1
rough,32,holes,1
rough,32,house,1
rough,32,kinky,1
rough,32,nasty,1
rough,32,noisy,1
rough,32,paper,1
rough,32,patch,1
rough,32,ready,1
rough,32,rigid,1
rough,32,rocks,1
rough,32,rowdy,1
rough,32,salty,1
rough,32,scaly,1
rough,32,scrub,1
rough,32,thick,1
rough,32,touch,1
crazy,27,loony,6
crazy,27,weird,6
crazy,27,funny,5
crazy,27,wacky,4
crazy,27,silly,3
crazy,27,bitch,2
crazy,27,heart,2
crazy,27,horse,2
crazy,27,train,2
crazy,27,world,2
crazy,27,apple,1
crazy,27,chaos,1
crazy,27,dream,1
crazy,27,girls,1
crazy,27,happy,1
crazy,27,hooch,1
crazy,27,laugh,1
crazy,27,mania,1
crazy,27,nutty,1
crazy,27,party,1
crazy,27,quiet,1
crazy,27,scary,1
crazy,27,Shaky,1
crazy,27,smart,1
crazy,27,still,1
crazy,27,thing,1
crazy,27,women,1
spice,27,girls,14
spice,27,sugar,10
spice,27,chili,8
spice,27,cumin,8
spice,27,taste,8
spice,27,curry,5
spice,27,India,5
spice,27,tasty,5
spice,27,spicy,4
spice,27,trade,3
spice,27,pizza,2
spice,27,scary,2
spice,27,steak,2
spice,27,basil,1
spice,27,Chile,1
spice,27,clove,1
spice,27,dance,1
spice,27,dream,1
spice,27,extra,1
spice,27,gusto,1
spice,27,herbs,1
spice,27,Jesus,1
spice,27,lanes,1
spice,27,sauce,1
spice,27,sharp,1
spice,27,space,1
spice,27,sweet,1
style,30,class,7
style,30,dress,4
style,30,grace,3
style,30,music,3
style,30,flair,2
style,30,guide,2
style,30,model,2
style,30,sense,2
style,30,shape,2
style,30,shoes,2
style,30,aisle,1
style,30,beret,1
style,30,Cosmo,1
style,30,drawn,1
style,30,fancy,1
style,30,folds,1
style,30,frame,1
style,30,green,1
style,30,humor,1
style,30,image,1
style,30,pants,1
style,30,prose,1
style,30,shirt,1
style,30,smart,1
style,30,suave,1
style,30,trend,1
style,30,vogue,1
style,30,while,1
style,30,woman,1
style,30,women,1
cruel,31,nasty,7
cruel,31,angry,4
cruel,31,bully,4
cruel,31,harsh,3
cruel,31,abuse,2
cruel,31,gruel,2
cruel,31,witch,2
cruel,31,awful,1
cruel,31,being,1
cruel,31,blood,1
cruel,31,candy,1
cruel,31,child,1
cruel,31,crime,1
cruel,31,Daffi,1
cruel,31,devil,1
cruel,31,enemy,1
cruel,31,games,1
cruel,31,girls,1
cruel,31,heart,1
cruel,31,horse,1
cruel,31,idiot,1
cruel,31,irony,1
cruel,31,jokes,1
cruel,31,knife,1
cruel,31,laugh,1
cruel,31,queen,1
cruel,31,shoes,1
cruel,31,stick,1
cruel,31,weird,1
cruel,31,woman,1
cruel,31,world,1
lucky,31,happy,14
lucky,31,charm,8
lucky,31,Irish,6
lucky,31,seven,5
lucky,31,green,4
lucky,31,money,4
lucky,31,ducky,2
lucky,31,Jammy,2
lucky,31,alive,1
lucky,31,begin,1
lucky,31,bingo,1
lucky,31,claim,1
lucky,31,coins,1
lucky,31,faith,1
lucky,31,first,1
lucky,31,flick,1
lucky,31,fluke,1
lucky,31,karma,1
lucky,31,loose,1
lucky,31,lotto,1
lucky,31,never,1
lucky,31,pants,1
lucky,31,penny,1
lucky,31,poker,1
lucky,31,silly,1
lucky,31,slots,1
lucky,31,smart,1
lucky,31,smile,1
lucky,31,stars,1
lucky,31,start,1
lucky,31,twice,1
stake,25,steak,13
stake,25,claim,12
stake,25,heart,8
stake,25,money,6
stake,25,poker,5
stake,25,fence,4
stake,25,stick,3
stake,25,black,2
stake,25,Buffy,2
stake,25,metal,2
stake,25,plant,2
stake,25,share,2
stake,25,sharp,2
stake,25,beans,1
stake,25,burnt,1
stake,25,grate,1
stake,25,party,1
stake,25,piece,1
stake,25,point,1
stake,25,spear,1
stake,25,spike,1
stake,25,steel,1
stake,25,virus,1
stake,25,wager,1
stake,25,witch,1
fence,32,white,22
fence,32,sword,5
fence,32,chain,4
fence,32,grass,3
fence,32,house,3
fence,32,fight,2
fence,32,guard,2
fence,32,paint,2
fence,32,sport,2
fence,32,block,1
fence,32,break,1
fence,32,brick,1
fence,32,caged,1
fence,32,drugs,1
fence,32,faint,1
fence,32,field,1
fence,32,flute,1
fence,32,foils,1
fence,32,frost,1
fence,32,gaurd,1
fence,32,hedge,1
fence,32,heist,1
fence,32,knife,1
fence,32,metal,1
fence,32,posts,1
fence,32,saber,1
fence,32,sales,1
fence,32,sheep,1
fence,32,steal,1
fence,32,stile,1
fence,32,tense,1
fence,32,women,1
angry,27,upset,13
angry,27,birds,9
angry,27,irate,7
angry,27,shout,5
angry,27,anger,4
angry,27,cross,4
angry,27,frown,4
angry,27,fight,3
angry,27,irked,2
angry,27,wrath,2
angry,27,annoy,1
angry,27,breed,1
angry,27,chaos,1
angry,27,drugs,1
angry,27,dwarf,1
angry,27,happy,1
angry,27,peace,1
angry,27,pussy,1
angry,27,quiet,1
angry,27,scowl,1
angry,27,shock,1
angry,27,silly,1
angry,27,smash,1
angry,27,spite,1
angry,27,steam,1
angry,27,teens,1
angry,27,throw,1
shove,31,fight,13
shove,31,bully,5
shove,31,anger,4
shove,31,angry,3
shove,31,above,2
shove,31,aside,2
shove,31,barge,2
shove,31,glove,2
shove,31,nudge,2
shove,31,check,1
shove,31,enter,1
shove,31,force,1
shove,31,grind,1
shove,31,growl,1
shove,31,grunt,1
shove,31,hands,1
shove,31,heave,1
shove,31,knock,1
shove,31,mimic,1
shove,31,penny,1
shove,31,plush,1
shove,31,punch,1
shove,31,pushy,1
shove,31,queue,1
shove,31,rough,1
shove,31,shake,1
shove,31,shave,1
shove,31,shore,1
shove,31,slide,1
shove,31,tempt,1
shove,31,train,1
shock,31,scare,7
shock,31,blood,2
shock,31,panic,2
shock,31,after,1
shock,31,alarm,1
shock,31,alert,1
shock,31,blank,1
shock,31,chair,1
shock,31,death,1
shock,31,fried,1
shock,31,grand,1
shock,31,light,1
shock,31,money,1
shock,31,power,1
shock,31,quake,1
shock,31,radio,1
shock,31,shake,1
shock,31,shell,1
shock,31,shout,1
shock,31,spark,1
shock,31,state,1
shock,31,stick,1
shock,31,taste,1
shock,31,tired,1
shock,31,toxic,1
shock,31,value,1
shock,31,waves,1
shock,31,white,1
shock,31,wilds,1
shock,31,wires,1
shock,31,worry,1
crook,30,thief,46
crook,30,steal,7
crook,30,crime,6
crook,30,elbow,4
crook,30,staff,4
crook,30,black,3
crook,30,creek,3
crook,30,felon,2
crook,30,money,2
crook,30,Nixon,2
crook,30,stick,2
crook,30,brook,1
crook,30,cheat,1
crook,30,chess,1
crook,30,crazy,1
crook,30,curve,1
crook,30,fiend,1
crook,30,fraud,1
crook,30,idiot,1
crook,30,jewel,1
crook,30,minor,1
crook,30,Moses,1
crook,30,movie,1
crook,30,petty,1
crook,30,rogue,1
crook,30,sheep,1
crook,30,spine,1
crook,30,their,1
crook,30,water,1
crook,30,white,1
rigid,30,stiff,28
rigid,30,penis,6
rigid,30,tough,6
rigid,30,solid,5
rigid,30,stern,4
rigid,30,rules,3
rigid,30,fixed,2
rigid,30,plank,2
rigid,30,rough,2
rigid,30,ruler,2
rigid,30,sharp,2
rigid,30,steel,2
rigid,30,stuck,2
rigid,30,tense,2
rigid,30,board,1
rigid,30,boner,1
rigid,30,bones,1
rigid,30,break,1
rigid,30,bumpy,1
rigid,30,edges,1
rigid,30,erect,1
rigid,30,Greek,1
rigid,30,guest,1
rigid,30,metal,1
rigid,30,other,1
rigid,30,sound,1
rigid,30,tight,1
rigid,30,tools,1
rigid,30,truss,1
rigid,30,yield,1
rural,27,urban,17
rural,27,grass,7
rural,27,field,6
rural,27,green,5
rural,27,route,4
rural,27,small,4
rural,27,farms,3
rural,27,Hicks,3
rural,27,hills,3
rural,27,juror,2
rural,27,quiet,2
rural,27,trees,2
rural,27,alone,1
rural,27,areas,1
rural,27,birds,1
rural,27,crops,1
rural,27,empty,1
rural,27,exurb,1
rural,27,homes,1
rural,27,house,1
rural,27,local,1
rural,27,lynch,1
rural,27,older,1
rural,27,ranch,1
rural,27,roads,1
rural,27,towns,1
rural,27,walks,1
cheat,29,steal,18
cheat,29,FALSE,4
cheat,29,poker,4
cheat,29,sheet,4
cheat,29,wrong,4
cheat,29,cards,2
cheat,29,sneak,2
cheat,29,taxes,2
cheat,29,whore,2
cheat,29,cheap,1
cheat,29,couch,1
cheat,29,crime,1
cheat,29,crook,1
cheat,29,fraud,1
cheat,29,fudge,1
cheat,29,games,1
cheat,29,greed,1
cheat,29,honor,1
cheat,29,lover,1
cheat,29,lying,1
cheat,29,nasty,1
cheat,29,never,1
cheat,29,nudge,1
cheat,29,paper,1
cheat,29,spoil,1
cheat,29,sport,1
cheat,29,tests,1
cheat,29,thief,1
cheat,29,words,1
noise,27,sound,20
noise,27,music,13
noise,27,white,8
noise,27,quiet,4
noise,27,shout,3
noise,27,alarm,1
noise,27,annoy,1
noise,27,audio,1
noise,27,birds,1
noise,27,chalk,1
noise,27,child,1
noise,27,clack,1
noise,27,clang,1
noise,27,click,1
noise,27,drill,1
noise,27,error,1
noise,27,fuzzy,1
noise,27,Japan,1
noise,27,light,1
noise,27,limit,1
noise,27,mouth,1
noise,27,piano,1
noise,27,scary,1
noise,27,smell,1
noise,27,sweet,1
noise,27,water,1
noise,27,waves,1
curve,28,woman,11
curve,28,round,10
curve,28,graph,6
curve,28,shape,4
curve,28,women,4
curve,28,drive,3
curve,28,angle,1
curve,28,bendy,1
curve,28,blunt,1
curve,28,boobs,1
curve,28,bumpy,1
curve,28,chart,1
curve,28,class,1
curve,28,earth,1
curve,28,gauss,1
curve,28,heart,1
curve,28,light,1
curve,28,maths,1
curve,28,penis,1
curve,28,pitch,1
curve,28,roads,1
curve,28,slope,1
curve,28,smile,1
curve,28,space,1
curve,28,speed,1
curve,28,throw,1
curve,28,twist,1
curve,28,world,1
dwarf,30,small,39
dwarf,30,short,29
dwarf,30,beard,9
dwarf,30,seven,5
dwarf,30,armor,3
dwarf,30,elves,2
dwarf,30,funny,2
dwarf,30,gnome,2
dwarf,30,story,2
dwarf,30,troll,2
dwarf,30,angry,1
dwarf,30,apple,1
dwarf,30,Bilbo,1
dwarf,30,books,1
dwarf,30,broad,1
dwarf,30,dopey,1
dwarf,30,green,1
dwarf,30,horns,1
dwarf,30,Karen,1
dwarf,30,magic,1
dwarf,30,miner,1
dwarf,30,mines,1
dwarf,30,movie,1
dwarf,30,plant,1
dwarf,30,squat,1
dwarf,30,stool,1
dwarf,30,thorn,1
dwarf,30,throw,1
dwarf,30,white,1
dwarf,30,woods,1
clown,30,scary,26
clown,30,funny,19
clown,30,happy,6
clown,30,silly,6
clown,30,idiot,3
clown,30,joker,3
clown,30,jokes,3
clown,30,laugh,3
clown,30,smile,3
clown,30,shoes,2
clown,30,weird,2
clown,30,white,2
clown,30,cagey,1
clown,30,child,1
clown,30,class,1
clown,30,Clown,1
clown,30,curly,1
clown,30,furry,1
clown,30,gaudy,1
clown,30,green,1
clown,30,guess,1
clown,30,noisy,1
clown,30,paint,1
clown,30,party,1
clown,30,prank,1
clown,30,rusty,1
clown,30,scoff,1
clown,30,sight,1
clown,30,tears,1
clown,30,teeth,1
await,32,bored,3
await,32,eager,3
await,32,Godot,2
await,32,watch,2
await,32,afore,1
await,32,ahead,1
await,32,alone,1
await,32,avail,1
await,32,awake,1
await,32,begin,1
await,32,brass,1
await,32,brink,1
await,32,clock,1
await,32,delay,1
await,32,delve,1
await,32,empty,1
await,32,ghoul,1
await,32,later,1
await,32,lobby,1
await,32,ocean,1
await,32,piece,1
await,32,quest,1
await,32,relax,1
await,32,reply,1
await,32,stare,1
await,32,start,1
await,32,taint,1
await,32,tarry,1
await,32,think,1
await,32,waite,1
await,32,while,1
await,32,whisk,1
heaps,26,piles,40
heaps,26,loads,19
heaps,26,money,6
heaps,26,sugar,5
heaps,26,a lot,3
heaps,26,spoon,2
heaps,26,trash,2
heaps,26,clods,1
heaps,26,dumps,1
heaps,26,great,1
heaps,26,hills,1
heaps,26,humps,1
heaps,26,large,1
heaps,26,leaps,1
heaps,26,lumps,1
heaps,26,messy,1
heaps,26,mound,1
heaps,26,pecks,1
heaps,26,round,1
heaps,26,smart,1
heaps,26,sound,1
heaps,26,stack,1
heaps,26,straw,1
heaps,26,stuff,1
heaps,26,sweet,1
heaps,26,Uriah,1
moist,26,water,9
moist,26,humid,8
moist,26,towel,5
moist,26,gross,4
moist,26,sweat,3
moist,26,cloth,2
moist,26,juicy,2
moist,26,mouth,2
moist,26,pussy,2
moist,26,slimy,2
moist,26,soggy,2
moist,26,Carol,1
moist,26,delay,1
moist,26,earth,1
moist,26,gooey,1
moist,26,hoist,1
moist,26,misty,1
moist,26,mucus,1
moist,26,mushy,1
moist,26,paper,1
moist,26,relay,1
moist,26,slime,1
moist,26,spray,1
moist,26,swamp,1
moist,26,tasty,1
moist,26,wipes,1
brand,30,label,9
brand,30,jeans,4
brand,30,store,3
brand,30,image,2
brand,30,power,2
brand,30,shoes,2
brand,30,blend,1
brand,30,books,1
brand,30,boxes,1
brand,30,bread,1
brand,30,candy,1
brand,30,dance,1
brand,30,greed,1
brand,30,horse,1
brand,30,house,1
brand,30,Louis,1
brand,30,lucky,1
brand,30,maker,1
brand,30,media,1
brand,30,money,1
brand,30,motto,1
brand,30,Pepsi,1
brand,30,poker,1
brand,30,punch,1
brand,30,purse,1
brand,30,shiny,1
brand,30,steer,1
brand,30,stuff,1
brand,30,title,1
brand,30,Volvo,1
bunch,30,group,34
bunch,30,Brady,17
bunch,30,a lot,6
bunch,30,honey,5
bunch,30,lunch,5
bunch,30,fruit,3
bunch,30,grape,3
bunch,30,hunch,2
bunch,30,money,2
bunch,30,munch,2
bunch,30,roses,2
bunch,30,whole,2
bunch,30,a few,1
bunch,30,chips,1
bunch,30,crowd,1
bunch,30,fives,1
bunch,30,flock,1
bunch,30,green,1
bunch,30,hands,1
bunch,30,items,1
bunch,30,onion,1
bunch,30,opium,1
bunch,30,paper,1
bunch,30,sales,1
bunch,30,small,1
bunch,30,stack,1
bunch,30,stuff,1
bunch,30,twigs,1
bunch,30,twine,1
bunch,30,wheat,1
paste,31,white,16
paste,31,stick,11
paste,31,tooth,9
paste,31,thick,5
paste,31,paper,4
paste,31,eater,2
paste,31,horse,2
paste,31,pasta,2
paste,31,wheat,2
paste,31,caulk,1
paste,31,cream,1
paste,31,fight,1
paste,31,flour,1
paste,31,gravy,1
paste,31,image,1
paste,31,messy,1
paste,31,minty,1
paste,31,money,1
paste,31,mouth,1
paste,31,paint,1
paste,31,pasty,1
paste,31,pesto,1
paste,31,place,1
paste,31,putty,1
paste,31,sauce,1
paste,31,smear,1
paste,31,smell,1
paste,31,stamp,1
paste,31,study,1
paste,31,tasty,1
paste,31,waste,1
trout,27,river,14
trout,27,mouth,6
trout,27,brook,3
trout,27,brown,3
trout,27,water,3
trout,27,sushi,2
trout,27,tasty,2
trout,27,about,1
trout,27,apple,1
trout,27,bones,1
trout,27,catch,1
trout,27,fried,1
trout,27,gills,1
trout,27,grill,1
trout,27,gross,1
trout,27,lemon,1
trout,27,scale,1
trout,27,shiny,1
trout,27,sleek,1
trout,27,slime,1
trout,27,smell,1
trout,27,spawn,1
