"condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
2,"5",1.1918,NA,NA,NA,NA,6
2,"3",0.8334,NA,NA,NA,NA,6
1,"3",0.6699,NA,NA,NA,NA,6
1,"3",0.987,NA,NA,NA,NA,6
2,"3",1.2836,NA,NA,NA,NA,6
1,"2",0.745,NA,NA,NA,NA,6
2,"3",0.6708,NA,NA,NA,NA,6
2,"3",0.8366,NA,NA,NA,NA,6
2,"3",0.6648,NA,NA,NA,NA,6
2,"3",0.614,NA,NA,NA,NA,6
1,"2",0.6842,NA,NA,NA,NA,6
2,"3",0.6216,NA,NA,NA,NA,6
2,"2",1.0454,NA,NA,NA,NA,6
1,"4",0.7777,NA,NA,NA,NA,6
2,"2",0.6038,NA,NA,NA,NA,6
2,"1",0.5202,NA,NA,NA,NA,6
1,"3",0.9449,NA,NA,NA,NA,6
2,"3",1.033,NA,NA,NA,NA,6
2,"2",0.8955,NA,NA,NA,NA,6
1,"3",0.5331,NA,NA,NA,NA,6
1,"3",0.6226,NA,NA,NA,NA,6
2,"2",0.6011,NA,NA,NA,NA,6
1,"3",0.565,NA,NA,NA,NA,6
1,"2",0.552,NA,NA,NA,NA,6
1,"3",0.4907,NA,NA,NA,NA,6
1,"3",0.6716,NA,NA,NA,NA,6
1,"2",0.4929,NA,NA,NA,NA,6
1,"3",0.5794,NA,NA,NA,NA,6
2,"2",0.7688,NA,NA,NA,NA,6
1,"1",0.5631,NA,NA,NA,NA,6
2,"3",0.8153,NA,NA,NA,NA,6
1,"2",1.2404,NA,NA,NA,NA,6
1,"2",0.7112,NA,NA,NA,NA,6
1,"3",0.5261,NA,NA,NA,NA,6
1,"2",0.9611,NA,NA,NA,NA,6
1,"3",0.6278,NA,NA,NA,NA,6
1,"2",0.4825,NA,NA,NA,NA,6
2,"2",0.61,NA,NA,NA,NA,6
1,"2",0.618,NA,NA,NA,NA,6
1,"1",0.6506,NA,NA,NA,NA,6
2,"2",0.993,NA,NA,NA,NA,6
1,"2",0.8734,NA,NA,NA,NA,6
2,"2",0.8789,NA,NA,NA,NA,6
1,"3",1.0029,NA,NA,NA,NA,6
1,"2",1.0701,NA,NA,NA,NA,6
2,"4",1.4729,NA,NA,NA,NA,6
1,"2",1.0697,NA,NA,NA,NA,6
1,"1",1.0083,NA,NA,NA,NA,6
1,"2",0.5787,NA,NA,NA,NA,6
1,"2",0.6718,NA,NA,NA,NA,6
1,"1",0.9823,NA,NA,NA,NA,6
2,"2",1.0138,NA,NA,NA,NA,6
2,"2",0.9283,NA,NA,NA,NA,6
1,"1",0.9236,NA,NA,NA,NA,6
2,"2",0.5408,NA,NA,NA,NA,6
2,"1",0.5752,NA,NA,NA,NA,6
2,"2",0.489,NA,NA,NA,NA,6
1,"2",0.5632,NA,NA,NA,NA,6
2,"5",1.7678,NA,NA,NA,NA,6
2,"2",0.7651,NA,NA,NA,NA,6
1,"2",1.0784,NA,NA,NA,NA,6
2,"1",1.0017,NA,NA,NA,NA,6
2,"2",0.6639,NA,NA,NA,NA,6
2,"2",0.6111,NA,NA,NA,NA,6
1,"3",1.0445,NA,NA,NA,NA,6
1,"2",0.9866,NA,NA,NA,NA,6
1,"3",1.3222,NA,NA,NA,NA,6
1,"2",0.7441,NA,NA,NA,NA,6
2,"4",5.7438,NA,NA,NA,NA,6
2,"2",0.9864,NA,NA,NA,NA,6
1,"3",1.9496,NA,NA,NA,NA,6
1,"2",0.5731,NA,NA,NA,NA,6
1,"2",0.6738,NA,NA,NA,NA,6
1,"2",0.4757,NA,NA,NA,NA,6
2,"3",0.5049,NA,NA,NA,NA,6
1,"2",0.4817,NA,NA,NA,NA,6
1,"2",0.6001,NA,NA,NA,NA,6
1,"3",1.5453,NA,NA,NA,NA,6
1,"2",1.3696,NA,NA,NA,NA,6
1,"2",1.127,NA,NA,NA,NA,6
2,"2",1.4411,NA,NA,NA,NA,6
1,"2",1.0149,NA,NA,NA,NA,6
2,"1",1.1387,NA,NA,NA,NA,6
1,"2",0.7173,NA,NA,NA,NA,6
2,"3",0.9906,NA,NA,NA,NA,6
2,"3",1.0312,NA,NA,NA,NA,6
1,"2",0.6705,NA,NA,NA,NA,6
1,"2",0.6006,NA,NA,NA,NA,6
2,"2",0.603,NA,NA,NA,NA,6
2,"4",1.9826,NA,NA,NA,NA,6
1,"2",0.6947,NA,NA,NA,NA,6
1,"3",0.5643,NA,NA,NA,NA,6
2,"2",0.5752,NA,NA,NA,NA,6
2,"2",0.7181,NA,NA,NA,NA,6
1,"3",0.7322,NA,NA,NA,NA,6
2,"2",0.808,NA,NA,NA,NA,6
2,"1",1.0969,NA,NA,NA,NA,6
1,"2",0.5961,NA,NA,NA,NA,6
2,"2",0.7078,NA,NA,NA,NA,6
2,"2",0.7945,NA,NA,NA,NA,6
2,"2",1.7227,NA,NA,NA,NA,6
2,"2",0.9612,NA,NA,NA,NA,6
1,"3",1.299,NA,NA,NA,NA,6
2,"2",0.6562,NA,NA,NA,NA,6
2,"2",0.844,NA,NA,NA,NA,6
2,"2",1.1263,NA,NA,NA,NA,6
2,"2",1.3909,NA,NA,NA,NA,6
1,"2",0.9501,NA,NA,NA,NA,6
2,"2",1.8955,NA,NA,NA,NA,6
1,"2",0.8911,NA,NA,NA,NA,6
1,"3",0.8174,NA,NA,NA,NA,6
1,"1",0.8405,NA,NA,NA,NA,6
2,"3",0.8463,NA,NA,NA,NA,6
2,"3",1.0511,NA,NA,NA,NA,6
2,"2",0.7785,NA,NA,NA,NA,6
2,"2",0.709,NA,NA,NA,NA,6
1,"3",0.6875,NA,NA,NA,NA,6
2,"2",0.522,NA,NA,NA,NA,6
2,"3",1.2042,NA,NA,NA,NA,6
1,"2",1.375,NA,NA,NA,NA,6
2,"2",1.8562,NA,NA,NA,NA,6
2,"3",0.7093,NA,NA,NA,NA,6
1,"2",0.7173,NA,NA,NA,NA,6
2,"3",0.9399,NA,NA,NA,NA,6
2,"2",0.5932,NA,NA,NA,NA,6
2,"2",0.5357,NA,NA,NA,NA,6
1,"2",0.71,NA,NA,NA,NA,6
1,"4",0.7172,NA,NA,NA,NA,6
1,"3",0.9815,NA,NA,NA,NA,6
1,"4",0.605,NA,NA,NA,NA,6
1,"3",1.7544,NA,NA,NA,NA,6
2,"2",0.6637,NA,NA,NA,NA,6
2,"2",0.7076,NA,NA,NA,NA,6
2,"3",1.0899,NA,NA,NA,NA,6
1,"2",0.7795,NA,NA,NA,NA,6
1,"4",1.053,NA,NA,NA,NA,6
1,"2",0.6218,NA,NA,NA,NA,6
2,"3",0.7144,NA,NA,NA,NA,6
1,"2",0.6004,NA,NA,NA,NA,6
2,"3",1.1414,NA,NA,NA,NA,6
2,"3",0.9927,NA,NA,NA,NA,6
2,"2",0.5894,NA,NA,NA,NA,6
2,"3",0.5233,NA,NA,NA,NA,6
2,"3",0.5513,NA,NA,NA,NA,6
1,"4",0.8583,NA,NA,NA,NA,6
1,"3",0.9207,NA,NA,NA,NA,6
2,"2",0.7941,NA,NA,NA,NA,6
1,"3",1.8847,NA,NA,NA,NA,6
1,"2",0.7257,NA,NA,NA,NA,6
1,"2",0.9469,NA,NA,NA,NA,6
2,"2",0.6487,NA,NA,NA,NA,6
1,"6",0.7964,NA,NA,NA,NA,6
1,"2",0.593,NA,NA,NA,NA,6
2,"1",0.6602,NA,NA,NA,NA,6
1,"3",0.73,NA,NA,NA,NA,6
1,"2",0.8236,NA,NA,NA,NA,6
1,"2",0.6042,NA,NA,NA,NA,6
1,"3",1.0588,NA,NA,NA,NA,6
1,"2",1.0004,NA,NA,NA,NA,6
2,"4",1.426,NA,NA,NA,NA,6
1,"2",1.2961,NA,NA,NA,NA,6
2,"2",0.5493,NA,NA,NA,NA,6
2,"2",0.7991,NA,NA,NA,NA,6
2,"2",0.7065,NA,NA,NA,NA,6
1,"1",0.9479,NA,NA,NA,NA,6
2,"2",0.7479,NA,NA,NA,NA,6
1,"2",0.9693,NA,NA,NA,NA,6
1,"2",0.6451,NA,NA,NA,NA,6
2,"1",0.6174,NA,NA,NA,NA,6
1,"2",0.6352,NA,NA,NA,NA,6
1,"3",2.1773,NA,NA,NA,NA,6
2,"3",0.93,NA,NA,NA,NA,6
2,"4",1.4014,NA,NA,NA,NA,6
2,"2",0.5659,NA,NA,NA,NA,6
2,"3",0.7393,NA,NA,NA,NA,6
2,"4",1.1054,NA,NA,NA,NA,6
2,"2",0.6806,NA,NA,NA,NA,6
1,"2",0.5716,NA,NA,NA,NA,6
1,"2",0.5017,NA,NA,NA,NA,6
1,"3",0.8772,NA,NA,NA,NA,6
2,"1",6.2012,NA,NA,NA,NA,7
1,"2",1.9232,NA,NA,NA,NA,7
2,"1",2.4478,NA,NA,NA,NA,7
2,"3",1.894,NA,NA,NA,NA,7
1,"3",5.0894,NA,NA,NA,NA,7
1,"4",1.6199,NA,NA,NA,NA,7
1,"3",5.1826,NA,NA,NA,NA,7
2,"4",1.6684,NA,NA,NA,NA,7
2,"5",1.5966,NA,NA,NA,NA,7
2,"2",1.2464,NA,NA,NA,NA,7
2,"1",1.1444,NA,NA,NA,NA,7
2,"1",0.8923,NA,NA,NA,NA,7
2,"1",0.7269,NA,NA,NA,NA,7
1,"1",0.9798,NA,NA,NA,NA,7
1,"1",0.8983,NA,NA,NA,NA,7
1,"3",3.5566,NA,NA,NA,NA,7
2,"5",2.0285,NA,NA,NA,NA,7
1,"2",1.4779,NA,NA,NA,NA,7
1,"1",1.6399,NA,NA,NA,NA,7
2,"2",1.342,NA,NA,NA,NA,7
2,"1",1.7571,NA,NA,NA,NA,7
2,"1",0.9339,NA,NA,NA,NA,7
2,"3",1.557,NA,NA,NA,NA,7
1,"2",1.3481,NA,NA,NA,NA,7
2,"1",0.7804,NA,NA,NA,NA,7
1,"1",0.6522,NA,NA,NA,NA,7
2,"1",0.9603,NA,NA,NA,NA,7
1,"1",1.2114,NA,NA,NA,NA,7
2,"4",2.1506,NA,NA,NA,NA,7
2,"2",1.5049,NA,NA,NA,NA,7
2,"1",1.5894,NA,NA,NA,NA,7
2,"1",0.5714,NA,NA,NA,NA,7
2,"1",0.5863,NA,NA,NA,NA,7
1,"1",1.3239,NA,NA,NA,NA,7
1,"1",0.6726,NA,NA,NA,NA,7
2,"1",1.2535,NA,NA,NA,NA,7
1,"2",3.0597,NA,NA,NA,NA,7
1,"1",1.1371,NA,NA,NA,NA,7
2,"1",1.9217,NA,NA,NA,NA,7
2,"2",1.5075,NA,NA,NA,NA,7
2,"1",0.6751,NA,NA,NA,NA,7
1,"2",3.1135,NA,NA,NA,NA,7
1,"2",1.6285,NA,NA,NA,NA,7
2,"2",1.379,NA,NA,NA,NA,7
1,"1",1.2921,NA,NA,NA,NA,7
2,"1",0.6281,NA,NA,NA,NA,7
1,"1",0.5879,NA,NA,NA,NA,7
2,"1",0.6511,NA,NA,NA,NA,7
1,"1",0.7747,NA,NA,NA,NA,7
2,"1",0.7818,NA,NA,NA,NA,7
2,"1",1.3223,NA,NA,NA,NA,7
2,"1",0.5936,NA,NA,NA,NA,7
1,"1",0.7365,NA,NA,NA,NA,7
1,"2",1.8063,NA,NA,NA,NA,7
2,"3",2.3917,NA,NA,NA,NA,7
1,"1",1.4137,NA,NA,NA,NA,7
2,"1",1.1402,NA,NA,NA,NA,7
1,"1",0.759,NA,NA,NA,NA,7
2,"1",0.9002,NA,NA,NA,NA,7
1,"5",1.302,NA,NA,NA,NA,7
1,"1",1.3267,NA,NA,NA,NA,7
2,"1",0.5819,NA,NA,NA,NA,7
2,"4",1.4324,NA,NA,NA,NA,7
2,"2",1.6088,NA,NA,NA,NA,7
2,"2",1.1572,NA,NA,NA,NA,7
1,"2",2.6009,NA,NA,NA,NA,7
1,"5",0.6773,NA,NA,NA,NA,7
1,"2",0.9454,NA,NA,NA,NA,7
2,"6",0.847,NA,NA,NA,NA,7
1,"1",1.0378,NA,NA,NA,NA,7
1,"1",1.989,NA,NA,NA,NA,7
2,"1",0.8283,NA,NA,NA,NA,7
2,"1",0.7408,NA,NA,NA,NA,7
1,"1",1.8027,NA,NA,NA,NA,7
1,"1",1.4487,NA,NA,NA,NA,7
1,"5",1.486,NA,NA,NA,NA,7
2,"4",0.8205,NA,NA,NA,NA,7
2,"1",1.1025,NA,NA,NA,NA,7
1,"1",0.8478,NA,NA,NA,NA,7
1,"2",1.0726,NA,NA,NA,NA,7
2,"1",1.4204,NA,NA,NA,NA,7
2,"2",1.3109,NA,NA,NA,NA,7
1,"2",1.0686,NA,NA,NA,NA,7
1,"1",1.4002,NA,NA,NA,NA,7
1,"3",2.2423,NA,NA,NA,NA,7
1,"2",1.4454,NA,NA,NA,NA,7
2,"2",1.0531,NA,NA,NA,NA,7
1,"4",1.7549,NA,NA,NA,NA,7
1,"6",1.5529,NA,NA,NA,NA,7
2,"4",1.2121,NA,NA,NA,NA,7
2,"1",1.3167,NA,NA,NA,NA,7
1,"1",0.9519,NA,NA,NA,NA,7
1,"3",2.9205,NA,NA,NA,NA,7
2,"4",2.8563,NA,NA,NA,NA,7
2,"4",1.9155,NA,NA,NA,NA,7
2,"2",2.866,NA,NA,NA,NA,7
2,"3",1.504,NA,NA,NA,NA,7
2,"2",1.0522,NA,NA,NA,NA,7
1,"2",0.9618,NA,NA,NA,NA,7
2,"1",0.9726,NA,NA,NA,NA,7
1,"1",1.6413,NA,NA,NA,NA,7
2,"1",1.192,NA,NA,NA,NA,7
1,"1",0.8274,NA,NA,NA,NA,7
2,"1",0.7131,NA,NA,NA,NA,7
1,"2",1.3827,NA,NA,NA,NA,7
2,"3",1.3355,NA,NA,NA,NA,7
1,"3",0.939,NA,NA,NA,NA,7
1,"3",0.7254,NA,NA,NA,NA,7
2,"1",1.5879,NA,NA,NA,NA,7
1,"2",1.0407,NA,NA,NA,NA,7
1,"1",1.1324,NA,NA,NA,NA,7
1,"1",0.895,NA,NA,NA,NA,7
1,"2",1.0044,NA,NA,NA,NA,7
2,"1",1.1202,NA,NA,NA,NA,7
1,"1",1.0243,NA,NA,NA,NA,7
1,"4",1.268,NA,NA,NA,NA,7
1,"3",0.8138,NA,NA,NA,NA,7
1,"2",1.987,NA,NA,NA,NA,7
1,"1",1.7,NA,NA,NA,NA,7
2,"1",0.8263,NA,NA,NA,NA,7
2,"1",2.0119,NA,NA,NA,NA,7
2,"1",0.876,NA,NA,NA,NA,7
2,"2",1.4423,NA,NA,NA,NA,7
2,"3",1.0631,NA,NA,NA,NA,7
1,"4",1.6744,NA,NA,NA,NA,7
2,"4",0.8837,NA,NA,NA,NA,7
1,"2",1.2321,NA,NA,NA,NA,7
2,"1",1.1327,NA,NA,NA,NA,7
1,"1",0.8419,NA,NA,NA,NA,7
1,"1",0.9355,NA,NA,NA,NA,7
1,"1",1.456,NA,NA,NA,NA,7
2,"1",1.2438,NA,NA,NA,NA,7
2,"2",1.6604,NA,NA,NA,NA,7
1,"1",1.1552,NA,NA,NA,NA,7
2,"1",0.976,NA,NA,NA,NA,7
1,"6",0.8923,NA,NA,NA,NA,7
1,"5",1.3281,NA,NA,NA,NA,7
2,"4",1.3595,NA,NA,NA,NA,7
1,"5",1.1016,NA,NA,NA,NA,7
1,"1",1.9555,NA,NA,NA,NA,7
1,"1",1.7584,NA,NA,NA,NA,7
1,"3",2.6099,NA,NA,NA,NA,7
2,"4",1.6143,NA,NA,NA,NA,7
1,"1",1.1406,NA,NA,NA,NA,7
1,"2",1.3445,NA,NA,NA,NA,7
1,"1",0.9545,NA,NA,NA,NA,7
1,"1",1.152,NA,NA,NA,NA,7
2,"2",1.0123,NA,NA,NA,NA,7
2,"1",0.9078,NA,NA,NA,NA,7
2,"5",1.1883,NA,NA,NA,NA,7
1,"1",1.3175,NA,NA,NA,NA,7
1,"1",1.0723,NA,NA,NA,NA,7
1,"4",1.8222,NA,NA,NA,NA,7
1,"2",1.5181,NA,NA,NA,NA,7
2,"1",1.2499,NA,NA,NA,NA,7
2,"1",0.6922,NA,NA,NA,NA,7
2,"1",0.6654,NA,NA,NA,NA,7
1,"1",0.7247,NA,NA,NA,NA,7
2,"1",1.0109,NA,NA,NA,NA,7
2,"1",3.0665,NA,NA,NA,NA,7
2,"1",1.2268,NA,NA,NA,NA,7
1,"1",0.8446,NA,NA,NA,NA,7
1,"1",1.7521,NA,NA,NA,NA,7
2,"1",0.7023,NA,NA,NA,NA,7
1,"1",1.0891,NA,NA,NA,NA,7
1,"1",1.0621,NA,NA,NA,NA,7
1,"1",1.315,NA,NA,NA,NA,7
1,"3",0.8154,NA,NA,NA,NA,7
1,"6",1.2907,NA,NA,NA,NA,7
1,"1",2.3037,NA,NA,NA,NA,7
1,"1",0.7357,NA,NA,NA,NA,7
2,"2",1.0815,NA,NA,NA,NA,7
2,"1",1.4865,NA,NA,NA,NA,7
2,"2",1.5331,NA,NA,NA,NA,7
2,"2",0.9424,NA,NA,NA,NA,7
1,"2",1.7798,NA,NA,NA,NA,7
1,"2",6.5246,NA,NA,NA,NA,7
2,"3",0.6785,NA,NA,NA,NA,7
1,"2",0.6503,NA,NA,NA,NA,7
2,"1",0.8458,NA,NA,NA,NA,7
1,"1",1.9412,NA,NA,NA,NA,7
1,"1",0.7188,NA,NA,NA,NA,7
1,"1",0.6805,NA,NA,NA,NA,7
2,"1",0.6168,NA,NA,NA,NA,7
2,"1",0.6456,NA,NA,NA,NA,7
1,"1",0.5653,NA,NA,NA,NA,7
