"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"273","BUCKET"," FOIL"," HIGH",1,0.7516," NA"," NA"," NA"," NA","p1"
"274","HARP"," STIM"," HIGH",1,0.7883," -2.0821"," 0.1769"," -2.2589"," 0.2335","p1"
"275","LONE"," FOIL"," LOW",1,0.8659," NA"," NA"," NA"," NA","p1"
"276","WEED"," FOIL"," HIGH",2,0.8899," NA"," NA"," NA"," NA","p1"
"277","PALACE"," STIM"," HIGH",1,0.5674," 0.9240"," -2.5207"," -2.8384"," 0.4670","p1"
"278","BOND"," STIM"," LOW",6,1.0794," -1.6899"," -0.0607"," -1.6292"," 0.3336","p1"
"279","SHED"," FOIL"," HIGH",1,0.6609," NA"," NA"," NA"," NA","p1"
"280","SEND"," FOIL"," LOW",1,0.7113," NA"," NA"," NA"," NA","p1"
"281","VAN"," FOIL"," HIGH",1,1.8693," NA"," NA"," NA"," NA","p1"
"282","THANE"," STIM"," LOW",6,1.4135," 2.3602"," -3.0198"," -0.9032"," 0.4837","p1"
"283","PHONE"," FOIL"," HIGH",1,0.8249," NA"," NA"," NA"," NA","p1"
"284","TOMB"," FOIL"," HIGH",1,0.7497," NA"," NA"," NA"," NA","p1"
"285","MOAN"," FOIL"," LOW",1,0.9133," NA"," NA"," NA"," NA","p1"
"286","LOUD"," FOIL"," LOW",1,0.6038," NA"," NA"," NA"," NA","p1"
"287","PIANO"," FOIL"," HIGH",1,0.6113," NA"," NA"," NA"," NA","p1"
"288","TALUK"," STIM"," LOW",6,0.7621," -0.9284"," 2.2440"," 3.1108"," 0.3503","p1"
"289","BIT"," STIM"," LOW",6,0.7639," 0.8638"," -0.7120"," 1.5758"," 0.3336","p1"
"290","NUMB"," FOIL"," LOW",1,0.6698," NA"," NA"," NA"," NA","p1"
"291","GEESE"," STIM"," HIGH",1,1.0118," 2.5102"," -1.2254"," -2.5476"," 0.4670","p1"
"292","RESCUE"," STIM"," LOW",6,0.9018," 3.1270"," -2.1904"," -0.9657"," 0.3669","p1"
"293","FILM"," FOIL"," HIGH",1,0.7627," NA"," NA"," NA"," NA","p1"
"294","BUBAL"," STIM"," LOW",1,0.6596," 1.2147"," 2.2675"," -1.0529"," 0.2669","p1"
"295","GROCER"," STIM"," HIGH",1,2.4473," -1.0353"," 1.9707"," -3.0060"," 0.3503","p1"
"296","ENOUGH"," STIM"," LOW",1,0.5957," -1.4813"," -2.4772"," 0.9959"," 0.3669","p1"
"297","PALM"," FOIL"," HIGH",1,0.5734," NA"," NA"," NA"," NA","p1"
"298","CORPSE"," STIM"," HIGH",6,0.8451," 0.7954"," -1.5446"," 2.3400"," 0.5004","p1"
"299","MOSS"," STIM"," HIGH",6,0.5715," 1.2036"," 1.0854"," 0.1182"," 0.4003","p1"
"300","GAIN"," FOIL"," LOW",1,0.735," NA"," NA"," NA"," NA","p1"
"301","ADAGE"," FOIL"," LOW",1,0.8203," NA"," NA"," NA"," NA","p1"
"302","LIQUOR"," STIM"," HIGH",1,0.6395," -0.4922"," -0.4636"," -0.0286"," 0.4170","p1"
"303","STATUE"," FOIL"," HIGH",1,0.6669," NA"," NA"," NA"," NA","p1"
"304","RARITY"," STIM"," LOW",1,0.7614," 0.6600"," -2.1335"," 2.7934"," 0.4003","p1"
"305","ROOM"," STIM"," HIGH",1,0.8349," -0.9527"," 2.0992"," -3.0519"," 0.3336","p1"
"306","HONEY"," FOIL"," HIGH",1,0.639," NA"," NA"," NA"," NA","p1"
"307","BODY"," STIM"," HIGH",1,0.6621," 1.5729"," 1.0229"," 0.5500"," 0.4503","p1"
"308","AURAL"," STIM"," LOW",1,0.5954," -0.9788"," 1.1506"," -2.1294"," 0.4337","p1"
"309","IRIS"," STIM"," HIGH",6,1.18," -2.3025"," 2.3526"," 1.6280"," 0.4337","p1"
"310","REMEDY"," FOIL"," LOW",1,0.9363," NA"," NA"," NA"," NA","p1"
"311","PULPIT"," FOIL"," HIGH",6,1.16," NA"," NA"," NA"," NA","p1"
"312","BLEAK"," STIM"," LOW",6,0.6684," 3.0504"," 3.1260"," -0.0755"," 1.4678","p1"
"313","NIDUS"," FOIL"," LOW",1,0.5737," NA"," NA"," NA"," NA","p1"
"314","AUNT"," FOIL"," HIGH",1,0.8471," NA"," NA"," NA"," NA","p1"
"315","ROOF"," STIM"," HIGH",6,0.6661," -2.0236"," -0.4080"," -1.6156"," 0.5671","p1"
"316","JARGON"," STIM"," LOW",1,0.8211," 3.0139"," -0.5116"," -2.7577"," 0.3836","p1"
"317","DOOR"," FOIL"," HIGH",1,0.826," NA"," NA"," NA"," NA","p1"
"318","CURB"," FOIL"," HIGH",1,0.8688," NA"," NA"," NA"," NA","p1"
"319","LAND"," STIM"," HIGH",6,0.8414," 0.7986"," 3.0557"," -2.2570"," 0.4003","p1"
"320","COST"," FOIL"," LOW",1,0.7371," NA"," NA"," NA"," NA","p1"
"321","GABLE"," FOIL"," LOW",1,0.9802," NA"," NA"," NA"," NA","p1"
"322","SEAT"," STIM"," HIGH",1,0.8293," -1.8894"," -0.3564"," -1.5330"," 0.2502","p1"
"323","BERRY"," FOIL"," HIGH",6,0.7033," NA"," NA"," NA"," NA","p1"
"324","CRYPT"," FOIL"," HIGH",6,0.5674," NA"," NA"," NA"," NA","p1"
"325","LIVER"," FOIL"," HIGH",1,0.58," NA"," NA"," NA"," NA","p1"
"326","BLOUSE"," STIM"," HIGH",6,0.6461," 1.8902"," 3.0568"," -1.1665"," 0.4170","p1"
"327","KISS"," STIM"," HIGH",6,1.4194," -3.0492"," -1.8563"," -1.1930"," 0.2168","p1"
"328","FISH"," STIM"," HIGH",1,0.5063," 0.3601"," -2.2400"," 2.6001"," 0.1835","p1"
"329","SMUT"," FOIL"," LOW",1,0.5304," NA"," NA"," NA"," NA","p1"
"330","LAWYER"," STIM"," HIGH",6,0.7982," 1.9563"," 2.4562"," -0.4999"," 0.9841","p1"
"331","KINDLE"," FOIL"," LOW",1,0.6886," NA"," NA"," NA"," NA","p1"
"332","OAR"," FOIL"," HIGH",1,0.6667," NA"," NA"," NA"," NA","p1"
"333","ANIMAL"," FOIL"," HIGH",1,0.7059," NA"," NA"," NA"," NA","p1"
"334","PSALM"," STIM"," LOW",6,0.5895," 1.9735"," 0.7378"," 1.2357"," 0.3169","p1"
"335","VANE"," FOIL"," LOW",1,0.653," NA"," NA"," NA"," NA","p1"
"336","EFFECT"," STIM"," LOW",1,0.7422," -2.1245"," 0.6039"," -2.7284"," 0.4170","p1"
"337","FIR"," FOIL"," LOW",1,0.5283," NA"," NA"," NA"," NA","p1"
"338","AWAY"," STIM"," LOW",6,0.6509," 2.2310"," -0.1624"," 2.3933"," 1.2343","p1"
"339","IGNORE"," STIM"," LOW",6,1.0987," -2.1990"," -0.1463"," -2.0527"," 0.3002","p1"
"340","BEAVER"," STIM"," HIGH",6,0.817," 1.4351"," 3.0167"," -1.5816"," 0.4670","p1"
"341","NEXT"," STIM"," LOW",1,1.8536," -2.9631"," -0.3992"," -2.5638"," 0.3669","p1"
"342","POCKET"," STIM"," HIGH",1,1.4909," -1.8040"," 2.9432"," 1.5360"," 0.3169","p1"
"343","DAMSEL"," STIM"," HIGH",6,1.3701," 1.7957"," 1.0772"," 0.7185"," 0.4503","p1"
"344","LEAF"," FOIL"," HIGH",1,0.6757," NA"," NA"," NA"," NA","p1"
"345","BOTH"," STIM"," LOW",6,1.1024," 0.9822"," 2.9207"," -1.9385"," 1.0008","p1"
"346","THREAD"," STIM"," HIGH",6,0.9038," -1.7393"," -0.7789"," -0.9603"," 0.3503","p1"
"347","SPIDER"," FOIL"," HIGH",1,0.5312," NA"," NA"," NA"," NA","p1"
"348","FEE"," STIM"," LOW",6,0.8733," 0.7407"," -2.1025"," 2.8432"," 0.1501","p1"
"349","SEEK"," FOIL"," LOW",1,0.7959," NA"," NA"," NA"," NA","p1"
"350","LONE"," FOIL"," LOW",1,1.0303," NA"," NA"," NA"," NA","p1"
"351","ARROW"," FOIL"," HIGH",1,0.9062," NA"," NA"," NA"," NA","p1"
"352","SOIL"," FOIL"," HIGH",2,0.5712," NA"," NA"," NA"," NA","p1"
"353","PRIDE"," FOIL"," LOW",2,0.6433," NA"," NA"," NA"," NA","p1"
"354","BRIEF"," FOIL"," LOW",2,0.713," NA"," NA"," NA"," NA","p1"
"355","HOTEL"," STIM"," HIGH",2,0.7065," 0.2703"," 2.4324"," -2.1621"," 0.2502","p1"
"356","WHY"," STIM"," LOW",6,0.9575," 0.2893"," 1.1025"," -0.8132"," 0.6505","p1"
"357","WANDER"," STIM"," LOW",6,1.0107," 1.0692"," -2.1574"," -3.0566"," 0.2168","p1"
"358","HAWK"," FOIL"," HIGH",1,0.5839," NA"," NA"," NA"," NA","p1"
"359","YARD"," STIM"," HIGH",6,1.0839," -1.1235"," -2.1845"," 1.0610"," 0.4003","p1"
"360","BUBBLE"," FOIL"," HIGH",1,0.8137," NA"," NA"," NA"," NA","p1"
"361","RECORD"," FOIL"," HIGH",5,1.5211," NA"," NA"," NA"," NA","p1"
"362","GOOD"," FOIL"," LOW",1,0.7657," NA"," NA"," NA"," NA","p1"
"363","KEPT"," STIM"," LOW",1,0.8543," 1.3022"," -0.8520"," 2.1542"," 0.3336","p1"
"364","POMMEL"," STIM"," LOW",6,0.8688," 2.7654"," 1.2292"," 1.5362"," 0.4337","p1"
"365","CRAB"," STIM"," HIGH",1,0.5702," -0.1034"," -0.8858"," 0.7824"," 0.3503","p1"
"366","AS"," FOIL"," LOW",1,0.5493," NA"," NA"," NA"," NA","p1"
"367","EXTRA"," STIM"," LOW",6,2.3174," 0.7550"," -2.0541"," 2.8091"," 0.3503","p1"
"368","RAID"," FOIL"," LOW",1,0.9195," NA"," NA"," NA"," NA","p1"
"369","TELL"," FOIL"," LOW",1,0.5816," NA"," NA"," NA"," NA","p1"
"370","HEART"," STIM"," HIGH",1,2.1499," -2.5579"," 0.0000"," -2.5579"," 0.1501","p1"
"371","ADDER"," STIM"," HIGH",1,0.582," 1.7476"," 1.0458"," 0.7018"," 0.3669","p1"
"372","COAT"," STIM"," HIGH",1,1.3581," 2.8066"," 0.5191"," 2.2874"," 0.5171","p1"
"373","MISTER"," STIM"," LOW",1,1.2189," -0.3486"," -2.1713"," 1.8227"," 0.2502","p1"
"374","RIB"," FOIL"," HIGH",1,1.0729," NA"," NA"," NA"," NA","p1"
"375","TENT"," STIM"," HIGH",6,0.5262," -1.8716"," -3.0518"," 1.1802"," 0.2836","p1"
"376","PIECE"," STIM"," LOW",6,1.0168," 1.4691"," 2.4684"," -0.9993"," 0.3002","p1"
"377","CLANG"," FOIL"," LOW",6,0.8496," NA"," NA"," NA"," NA","p1"
"378","STREET"," FOIL"," HIGH",1,1.4863," NA"," NA"," NA"," NA","p1"
"379","AN"," FOIL"," LOW",1,0.5518," NA"," NA"," NA"," NA","p1"
"380","FUR"," FOIL"," HIGH",1,0.614," NA"," NA"," NA"," NA","p1"
"381","STOOL"," STIM"," HIGH",6,2.1372," 0.7065"," -2.4034"," 3.1099"," 0.4837","p1"
"382","DIVING"," FOIL"," HIGH",1,2.4583," NA"," NA"," NA"," NA","p1"
"383","PURL"," STIM"," LOW",6,1.349," -2.9591"," 2.3232"," 1.0008"," 0.3836","p1"
"384","FACTOR"," STIM"," LOW",1,1.2578," 0.9041"," 0.6908"," 0.2133"," 0.2669","p1"
"385","HERD"," FOIL"," HIGH",1,1.0508," NA"," NA"," NA"," NA","p1"
"386","GLASS"," FOIL"," HIGH",1,1.0265," NA"," NA"," NA"," NA","p1"
"387","QUEAN"," STIM"," LOW",1,0.9769," 1.5351"," -0.7266"," 2.2617"," 0.5504","p1"
"388","KNOWN"," STIM"," LOW",1,2.6489," -1.9966"," 0.0435"," -2.0400"," 0.3503","p1"
"389","TENSE"," FOIL"," LOW",1,0.8498," NA"," NA"," NA"," NA","p1"
"390","CHINA"," STIM"," HIGH",6,0.815," -2.0820"," -2.1574"," 0.0753"," 0.2835","p1"
"391","CATTLE"," STIM"," HIGH",1,1.054," 2.6662"," -2.2617"," -1.3552"," 0.5004","p1"
"392","SISTER"," STIM"," HIGH",6,1.1968," 2.0082"," 0.0621"," 1.9461"," 0.4337","p1"
"393","FANG"," FOIL"," HIGH",1,0.9644," NA"," NA"," NA"," NA","p1"
"394","SUCH"," FOIL"," LOW",1,1.2659," NA"," NA"," NA"," NA","p1"
"395","FEAT"," FOIL"," LOW",1,0.9239," NA"," NA"," NA"," NA","p1"
"396","LETTER"," STIM"," HIGH",1,2.1458," 2.9591"," -2.5025"," -0.8216"," 0.3169","p1"
"397","PLAN"," FOIL"," LOW",6,2.4076," NA"," NA"," NA"," NA","p1"
"398","BRIDGE"," FOIL"," HIGH",1,0.5411," NA"," NA"," NA"," NA","p1"
"399","ADVICE"," FOIL"," LOW",1,1.2411," NA"," NA"," NA"," NA","p1"
"400","WALL"," STIM"," HIGH",1,0.4039," 1.8113"," 2.7526"," -0.9414"," 0.4003","p1"
"401","SNAIL"," STIM"," HIGH",1,2.2891," 0.5319"," -3.0130"," -2.7383"," 0.4337","p1"
"402","POOL"," STIM"," HIGH",1,0.908," -0.5303"," 2.2190"," -2.7493"," 1.0174","p1"
"403","TAX"," FOIL"," LOW",1,1.1567," NA"," NA"," NA"," NA","p1"
"404","WHERRY"," FOIL"," LOW",1,0.6108," NA"," NA"," NA"," NA","p1"
"405","RANGE"," STIM"," LOW",6,0.8899," -1.1692"," -0.3841"," -0.7851"," 0.3669","p1"
"406","RAT"," STIM"," HIGH",1,0.9985," 3.0364"," -0.5214"," -2.7254"," 0.3336","p1"
"407","SEQUEL"," STIM"," LOW",6,0.757," -0.6138"," -0.6572"," 0.0434"," 0.3836","p1"
"408","TICKET"," STIM"," HIGH",6,0.7156," 2.9069"," 2.4041"," 0.5028"," 0.4670","p1"
"409","MIRROR"," STIM"," HIGH",1,0.6955," 2.3834"," 2.5690"," -0.1856"," 0.9674","p1"
"410","KNOW"," FOIL"," LOW",1,0.7552," NA"," NA"," NA"," NA","p1"
"411","VALUE"," STIM"," LOW",1,2.3908," -0.7307"," 1.0567"," -1.7874"," 0.7839","p1"
"412","GRAVY"," FOIL"," HIGH",1,0.7949," NA"," NA"," NA"," NA","p1"
"413","THREW"," FOIL"," LOW",1,1.1512," NA"," NA"," NA"," NA","p1"
"414","WALLET"," STIM"," HIGH",6,1.3952," -2.9117"," -2.2305"," -0.6812"," 0.4670","p1"
"415","MAN"," FOIL"," HIGH",1,0.5554," NA"," NA"," NA"," NA","p1"
"416","SHAPE"," FOIL"," LOW",1,0.7401," NA"," NA"," NA"," NA","p1"
"417","PUDDLE"," STIM"," HIGH",1,5.6961," 1.3326"," -2.6256"," -2.3251"," 0.3336","p1"
"418","TRIPOD"," FOIL"," HIGH",1,0.7851," NA"," NA"," NA"," NA","p1"
"419","UTTER"," FOIL"," LOW",1,0.9117," NA"," NA"," NA"," NA","p1"
"420","BOSOM"," FOIL"," HIGH",1,0.9169," NA"," NA"," NA"," NA","p1"
"421","LOAD"," STIM"," LOW",1,0.8805," 2.0882"," 0.6954"," 1.3928"," 1.4678","p1"
"422","ELM"," FOIL"," HIGH",1,0.6466," NA"," NA"," NA"," NA","p1"
"423","BRA"," STIM"," HIGH",6,0.7624," 1.0749"," 2.2844"," -1.2095"," 0.5504","p1"
"424","MAGIC"," FOIL"," LOW",1,0.6137," NA"," NA"," NA"," NA","p1"
"425","FACE"," STIM"," HIGH",1,1.381," -2.7647"," -0.5809"," -2.1838"," 0.2502","p1"
"426","BEETLE"," STIM"," HIGH",1,2.9132," 2.3991"," 2.3529"," 0.0462"," 0.3836","p1"
"427","WOE"," FOIL"," LOW",1,0.5465," NA"," NA"," NA"," NA","p1"
"428","SKIRT"," STIM"," HIGH",6,0.8588," 0.0360"," 2.3900"," -2.3540"," 0.5838","p1"
"429","JOLT"," FOIL"," LOW",1,0.7468," NA"," NA"," NA"," NA","p1"
"430","HATE"," STIM"," LOW",6,0.8345," 2.5164"," -0.8242"," -2.9425"," 0.3669","p1"
"431","KING"," FOIL"," HIGH",1,0.6922," NA"," NA"," NA"," NA","p1"
"432","CASKET"," STIM"," HIGH",1,0.9017," -1.7618"," 0.5248"," -2.2866"," 0.3336","p1"
"433","RESULT"," STIM"," LOW",6,0.7528," 1.3599"," -2.4275"," -2.4958"," 0.6005","p1"
"434","SICK"," FOIL"," LOW",1,0.6369," NA"," NA"," NA"," NA","p1"
"435","STRUT"," FOIL"," LOW",1,3.139," NA"," NA"," NA"," NA","p1"
"436","MILK"," FOIL"," HIGH",1,0.7029," NA"," NA"," NA"," NA","p1"
"437","SHOWN"," STIM"," LOW",6,1.0014," -2.7570"," 0.7854"," 2.7407"," 0.3669","p1"
"438","SAGA"," FOIL"," LOW",1,0.6985," NA"," NA"," NA"," NA","p1"
"439","DOUGH"," STIM"," HIGH",1,0.8791," -0.7069"," -2.3882"," 1.6813"," 0.5671","p1"
"440","KNIFE"," FOIL"," HIGH",1,0.7953," NA"," NA"," NA"," NA","p1"
"441","SMALL"," FOIL"," LOW",1,0.8821," NA"," NA"," NA"," NA","p1"
"442","REAR"," STIM"," LOW",1,0.5895," 2.9926"," 2.4638"," 0.5288"," 0.5671","p1"
"443","HYBRID"," STIM"," LOW",6,1.1189," 2.8825"," -0.3895"," -3.0111"," 0.3336","p1"
"444","MEAT"," STIM"," HIGH",1,1.7867," -0.3235"," -2.6224"," 2.2990"," 0.3169","p1"
"445","VETO"," STIM"," LOW",6,1.5124," -2.5325"," 2.1166"," 1.6341"," 1.1509","p1"
"446","GRAPE"," FOIL"," HIGH",1,0.8105," NA"," NA"," NA"," NA","p1"
"447","BIRD"," STIM"," HIGH",6,1.7727," -1.6829"," 2.4021"," 2.1981"," 0.6005","p1"
"448","SALE"," FOIL"," LOW",1,0.6103," NA"," NA"," NA"," NA","p1"
"449","PAINT"," STIM"," HIGH",1,1.1295," 0.8000"," 0.7780"," 0.0220"," 0.3002","p1"
"450","TOO"," STIM"," LOW",1,1.2949," -2.3916"," 3.1179"," 0.7737"," 0.3336","p1"
"451","BARD"," STIM"," LOW",6,2.1659," 0.6156"," 0.6269"," -0.0113"," 0.5504","p1"
"452","BRIBE"," STIM"," LOW",1,1.8427," 1.1360"," -1.9703"," 3.1063"," 0.4503","p1"
"453","FROG"," FOIL"," HIGH",1,2.6491," NA"," NA"," NA"," NA","p1"
"454","STYLE"," FOIL"," LOW",1,2.9711," NA"," NA"," NA"," NA","p1"
"455","ANT"," FOIL"," HIGH",1,1.8851," NA"," NA"," NA"," NA","p1"
"456","FENCE"," FOIL"," HIGH",1,3.1435," NA"," NA"," NA"," NA","p1"
"457","FOE"," STIM"," LOW",1,1.4556," 1.8102"," -0.7820"," 2.5922"," 0.3169","p1"
"458","KEG"," FOIL"," HIGH",1,2.4807," NA"," NA"," NA"," NA","p1"
"459","SWAGE"," FOIL"," LOW",1,0.6611," NA"," NA"," NA"," NA","p1"
"460","MINK"," FOIL"," HIGH",1,1.406," NA"," NA"," NA"," NA","p1"
"461","GOD"," FOIL"," LOW",1,0.8679," NA"," NA"," NA"," NA","p1"
"462","PUT"," STIM"," LOW",1,0.9284," 0.4056"," 0.0666"," 0.3390"," 0.5171","p1"
"463","CARRY"," STIM"," LOW",6,0.5819," 1.8139"," 0.8676"," 0.9463"," 0.5004","p1"
"464","CHISEL"," FOIL"," HIGH",1,1.077," NA"," NA"," NA"," NA","p1"
"465","BELLY"," FOIL"," HIGH",6,0.6216," NA"," NA"," NA"," NA","p1"
"466","MOMENT"," FOIL"," LOW",1,0.9861," NA"," NA"," NA"," NA","p1"
"467","SHONE"," STIM"," LOW",1,0.6847," -2.4992"," 0.4748"," -2.9740"," 0.4503","p1"
"468","ARMY"," FOIL"," HIGH",1,1.3464," NA"," NA"," NA"," NA","p1"
"469","VISE"," STIM"," LOW",1,1.2902," -1.7558"," 2.4522"," 2.0752"," 0.4670","p1"
"470","CLAW"," FOIL"," HIGH",6,0.4871," NA"," NA"," NA"," NA","p1"
"471","PUMP"," STIM"," HIGH",6,0.6369," -0.0448"," -1.8442"," 1.7994"," 0.4003","p1"
"472","MEADOW"," STIM"," HIGH",1,0.722," 1.9376"," -2.3526"," -1.9930"," 0.6171","p1"
"473","PEDAL"," FOIL"," HIGH",1,0.4826," NA"," NA"," NA"," NA","p1"
"474","EMPTY"," STIM"," LOW",6,0.7601," 2.6089"," -0.8105"," -2.8638"," 0.3836","p1"
"475","TROUT"," FOIL"," HIGH",1,0.7474," NA"," NA"," NA"," NA","p1"
"476","UPKEEP"," FOIL"," LOW",1,0.6389," NA"," NA"," NA"," NA","p1"
"477","EARTH"," STIM"," HIGH",1,0.5659," -1.9386"," -0.0389"," -1.8997"," 0.3336","p1"
"478","FOOT"," STIM"," HIGH",6,0.5271," 2.3365"," -0.3852"," 2.7216"," 0.2002","p1"
"479","ITEM"," STIM"," LOW",6,0.5227," -1.3353"," 2.8198"," 2.1281"," 1.3510","p1"
"480","BIBLE"," FOIL"," HIGH",3,0.8211," NA"," NA"," NA"," NA","p1"
"481","BOTHER"," STIM"," LOW",1,1.2755," 2.8632"," -2.2870"," -1.1330"," 0.3836","p1"
"482","CRY"," FOIL"," LOW",1,1.0812," NA"," NA"," NA"," NA","p1"
"483","QUEST"," STIM"," LOW",1,0.7242," -2.7219"," -0.2274"," -2.4945"," 0.9340","p1"
"484","BETEL"," FOIL"," LOW",1,0.8084," NA"," NA"," NA"," NA","p1"
"485","REAP"," FOIL"," LOW",1,0.5983," NA"," NA"," NA"," NA","p1"
"486","POSTER"," STIM"," HIGH",1,0.6459," -2.6265"," 0.6870"," 2.9698"," 0.4170","p1"
"487","FEET"," STIM"," HIGH",6,1.1908," 0.4194"," 2.4346"," -2.0152"," 0.6839","p1"
"488","VIEW"," STIM"," LOW",6,2.72," 1.7908"," 2.4063"," -0.6155"," 2.7187","p1"
"489","OUTSET"," FOIL"," LOW",1,0.7783," NA"," NA"," NA"," NA","p1"
"490","BRAVE"," FOIL"," LOW",1,0.7997," NA"," NA"," NA"," NA","p1"
"491","SEEL"," FOIL"," LOW",1,0.7833," NA"," NA"," NA"," NA","p1"
"492","SYMBOL"," FOIL"," LOW",1,0.8683," NA"," NA"," NA"," NA","p1"
"493","WHAT"," FOIL"," LOW",1,1.2534," NA"," NA"," NA"," NA","p1"
"494","THAW"," STIM"," LOW",6,0.9829," 0.2564"," 0.4245"," -0.1681"," 2.9022","p1"
"495","TWO"," STIM"," LOW",1,0.7972," 0.3384"," 1.8894"," -1.5510"," 0.8340","p1"
"496","ONION"," FOIL"," HIGH",1,0.5774," NA"," NA"," NA"," NA","p1"
"497","BUDGET"," STIM"," LOW",1,1.1788," 1.3965"," 2.7239"," -1.3274"," 0.8340","p1"
"498","ARTIST"," FOIL"," HIGH",1,0.8473," NA"," NA"," NA"," NA","p1"
"499","WARE"," STIM"," LOW",1,0.8298," -1.5583"," 2.8387"," 1.8862"," 0.4837","p1"
"500","VAIN"," STIM"," LOW",1,0.7429," -0.2371"," -0.0881"," -0.1490"," 0.2502","p1"
"501","STRIDE"," STIM"," LOW",1,2.2874," 2.5903"," 2.5607"," 0.0296"," 0.3169","p1"
"502","JEEP"," STIM"," HIGH",1,1.2206," -2.0515"," -2.1516"," 0.1000"," 0.3002","p1"
"503","FORTH"," FOIL"," LOW",1,0.7959," NA"," NA"," NA"," NA","p1"
"504","TOIL"," FOIL"," LOW",1,0.9405," NA"," NA"," NA"," NA","p1"
"505","LESS"," FOIL"," LOW",1,0.5823," NA"," NA"," NA"," NA","p1"
"506","JOBBER"," STIM"," LOW",6,0.5845," 2.6726"," 2.1899"," 0.4827"," 0.4337","p1"
"507","LENGTH"," FOIL"," LOW",1,0.5462," NA"," NA"," NA"," NA","p1"
"508","LEMON"," FOIL"," HIGH",3,0.9097," NA"," NA"," NA"," NA","p1"
"509","PLIERS"," STIM"," HIGH",5,0.6069," -1.1512"," -0.4915"," -0.6598"," 0.4170","p1"
"510","ALLOW"," STIM"," LOW",6,1.7522," -1.2169"," 0.9814"," -2.1983"," 0.2669","p1"
"511","CORN"," FOIL"," HIGH",2,1.0965," NA"," NA"," NA"," NA","p1"
"512","BREAD"," FOIL"," HIGH",6,0.9798," NA"," NA"," NA"," NA","p1"
"513","SATIN"," FOIL"," HIGH",1,0.7736," NA"," NA"," NA"," NA","p1"
"514","HATRED"," FOIL"," LOW",1,0.7841," NA"," NA"," NA"," NA","p1"
"515","SPITE"," STIM"," LOW",6,0.8847," 2.6659"," 2.7023"," -0.0364"," 1.2676","p1"
"516","DOTAGE"," FOIL"," LOW",4,1.275," NA"," NA"," NA"," NA","p1"
"517","FEEL"," STIM"," LOW",1,1.7621," -3.0765"," 0.2606"," 2.9460"," 0.2835","p1"
"518","SILVER"," STIM"," HIGH",1,0.5769," -2.2990"," -2.2910"," -0.0080"," 0.2835","p1"
"519","BABY"," STIM"," HIGH",5,1.0493," 0.7362"," -1.4783"," 2.2145"," 0.3169","p1"
"520","COIN"," STIM"," HIGH",6,0.6226," -1.2171"," -0.0605"," -1.1565"," 0.3503","p1"
"521","CAMERA"," FOIL"," HIGH",1,1.6386," NA"," NA"," NA"," NA","p1"
"522","SCROLL"," STIM"," HIGH",1,1.0924," 0.9856"," -0.2425"," 1.2281"," 0.6171","p1"
"523","MEMORY"," FOIL"," LOW",6,0.5271," NA"," NA"," NA"," NA","p1"
"524","HEN"," STIM"," HIGH",6,0.5279," 0.5332"," 2.4583"," -1.9251"," 0.3836","p1"
"525","GREED"," STIM"," LOW",1,0.7724," 0.6251"," -1.9330"," 2.5581"," 0.5504","p1"
"526","NATION"," STIM"," LOW",6,0.902," 2.9704"," 0.0000"," 2.9704"," 2.5519","p1"
"527","GAIT"," FOIL"," LOW",6,0.9212," NA"," NA"," NA"," NA","p1"
"528","GOAT"," STIM"," HIGH",6,1.7977," -0.4972"," -2.4334"," 1.9362"," 2.4852","p1"
"529","CORSE"," STIM"," LOW",6,0.6725," -0.7516"," 3.1225"," 2.4091"," 1.3343","p1"
"530","BY"," FOIL"," LOW",1,0.7542," NA"," NA"," NA"," NA","p1"
"531","MEMBER"," FOIL"," LOW",1,0.7884," NA"," NA"," NA"," NA","p1"
"532","HOPE"," STIM"," LOW",6,0.7247," 2.9880"," -2.2455"," -1.0497"," 0.0334","p1"
"533","SNOW"," STIM"," HIGH",1,0.9216," -0.7490"," -0.9004"," 0.1513"," 0.5838","p1"
"534","BEE"," FOIL"," HIGH",1,0.7728," NA"," NA"," NA"," NA","p1"
"535","CITE"," FOIL"," LOW",1,0.7198," NA"," NA"," NA"," NA","p1"
"536","STALE"," STIM"," LOW",6,0.587," -0.9423"," 2.1770"," -3.1193"," 0.4503","p1"
"537","RITUAL"," FOIL"," LOW",1,0.6516," NA"," NA"," NA"," NA","p1"
"538","PRUNE"," FOIL"," HIGH",1,0.9288," NA"," NA"," NA"," NA","p1"
"539","BARREL"," FOIL"," HIGH",1,0.5384," NA"," NA"," NA"," NA","p1"
"540","SCOUT"," STIM"," HIGH",1,0.7887," 2.8993"," 0.3699"," 2.5294"," 0.1168","p1"
"541","BEARD"," FOIL"," HIGH",1,2.9892," NA"," NA"," NA"," NA","p1"
"542","SLOE"," FOIL"," LOW",1,1.0319," NA"," NA"," NA"," NA","p1"
"543","RUSH"," FOIL"," LOW",1,0.7549," NA"," NA"," NA"," NA","p1"
"544","MOUSER"," STIM"," LOW",1,0.608," -1.7217"," 0.9034"," -2.6251"," 0.4337","p1"
"545","MINNOW"," STIM"," HIGH",1,0.6371," 1.6188"," -0.2826"," 1.9014"," 0.2335","p1"
"546","HURDLE"," STIM"," HIGH",1,0.6035," -1.4592"," -2.2757"," 0.8165"," 1.9014","p1"
