"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"3832","CROAK"," FOIL"," LOW",4,3.0823," NA"," NA"," NA"," NA","4"
"3833","MILK"," FOIL"," HIGH",1,1.053," NA"," NA"," NA"," NA","4"
"3834","WIN"," FOIL"," LOW",1,0.6725," NA"," NA"," NA"," NA","4"
"3835","SENSE"," FOIL"," LOW",1,1.2185," NA"," NA"," NA"," NA","4"
"3836","PHONE"," STIM"," HIGH",4,2.1678," -2.4194"," -0.8149"," -1.6045"," 2.8855","4"
"3837","TIGER"," FOIL"," HIGH",1,0.9702," NA"," NA"," NA"," NA","4"
"3838","QUILT"," STIM"," HIGH",6,1.4254," -0.1323"," -0.3234"," 0.1911"," 0.6839","4"
"3839","DOLT"," STIM"," LOW",6,3.2105," 2.8153"," 2.7223"," 0.0930"," 0.7673","4"
"3840","KINE"," STIM"," LOW",6,0.9575," 0.0780"," -2.1574"," 2.2354"," 2.4519","4"
"3841","HORSE"," STIM"," HIGH",6,1.5282," 2.3582"," -0.4777"," 2.8359"," 5.4708","4"
"3842","RARE"," FOIL"," LOW",1,1.2077," NA"," NA"," NA"," NA","4"
"3843","BOMB"," STIM"," HIGH",6,2.1669," -0.6863"," -2.7810"," 2.0948"," 3.5861","4"
"3844","BOX"," FOIL"," HIGH",1,0.8185," NA"," NA"," NA"," NA","4"
"3845","MOHUR"," STIM"," LOW",6,0.8076," -2.4644"," -2.4588"," -0.0056"," 0.8340","4"
"3846","SHAME"," STIM"," LOW",6,1.2812," -1.6692"," -1.1999"," -0.4693"," 0.3836","4"
"3847","THEY"," STIM"," LOW",6,0.8336," -1.9853"," -1.8357"," -0.1496"," 0.9174","4"
"3848","HERE"," FOIL"," LOW",4,2.7118," NA"," NA"," NA"," NA","4"
"3849","RELIEF"," STIM"," LOW",6,2.0762," 2.5431"," 2.5862"," -0.0432"," 0.7839","4"
"3850","CABIN"," FOIL"," HIGH",1,0.784," NA"," NA"," NA"," NA","4"
"3851","HOLD"," STIM"," LOW",6,1.5446," -0.1037"," 0.4296"," -0.5332"," 0.6672","4"
"3852","EARTH"," STIM"," HIGH",6,1.0906," -1.2339"," -0.9596"," -0.2742"," 0.7839","4"
"3853","CANNON"," STIM"," HIGH",6,0.976," -1.6399"," -1.5351"," -0.1048"," 0.4503","4"
"3854","HAS"," FOIL"," LOW",1,0.5992," NA"," NA"," NA"," NA","4"
"3855","DIM"," FOIL"," LOW",1,0.5495," NA"," NA"," NA"," NA","4"
"3856","INDIAN"," FOIL"," HIGH",1,0.6024," NA"," NA"," NA"," NA","4"
"3857","CHEESE"," FOIL"," HIGH",1,0.6165," NA"," NA"," NA"," NA","4"
"3858","DAGGER"," FOIL"," HIGH",1,0.5753," NA"," NA"," NA"," NA","4"
"3859","ALLEY"," STIM"," HIGH",6,0.7086," -0.1724"," 1.9901"," -2.1625"," 1.1676","4"
"3860","TEMPLE"," FOIL"," HIGH",1,0.6463," NA"," NA"," NA"," NA","4"
"3861","MEMBER"," STIM"," LOW",6,1.3408," -1.6084"," 0.6311"," -2.2395"," 2.8355","4"
"3862","MOUSER"," FOIL"," LOW",1,0.7668," NA"," NA"," NA"," NA","4"
"3863","BARD"," STIM"," LOW",6,0.6326," 0.2977"," -2.1218"," 2.4195"," 1.1842","4"
"3864","AMPERE"," FOIL"," LOW",1,0.6396," NA"," NA"," NA"," NA","4"
"3865","MOTHER"," FOIL"," HIGH",1,0.6952," NA"," NA"," NA"," NA","4"
"3866","SYNOD"," STIM"," LOW",6,0.739," 0.5273"," 0.6739"," -0.1467"," 0.2335","4"
"3867","EVENT"," STIM"," LOW",6,0.926," -1.5977"," 0.0155"," -1.6132"," 0.4670","4"
"3868","BAY"," STIM"," HIGH",3,2.0113," -0.9986"," 1.2598"," -2.2584"," 0.7839","4"
"3869","WEST"," FOIL"," LOW",1,0.926," NA"," NA"," NA"," NA","4"
"3870","WARY"," STIM"," LOW",6,0.9204," 1.7287"," 2.6275"," -0.8988"," 0.6672","4"
"3871","PAPER"," FOIL"," HIGH",1,0.6391," NA"," NA"," NA"," NA","4"
"3872","BIN"," FOIL"," HIGH",4,2.0008," NA"," NA"," NA"," NA","4"
"3873","JACKET"," STIM"," HIGH",6,0.9245," 2.5225"," 2.5737"," -0.0511"," 0.8006","4"
"3874","WIRE"," FOIL"," HIGH",1,1.2189," NA"," NA"," NA"," NA","4"
"3875","GENDER"," STIM"," LOW",6,0.9889," 0.7513"," 0.6619"," 0.0893"," 0.8673","4"
"3876","MOOSE"," FOIL"," HIGH",3,2.6208," NA"," NA"," NA"," NA","4"
"3877","SWAMP"," STIM"," HIGH",6,0.9872," 1.9461"," 1.9398"," 0.0063"," 0.7506","4"
"3878","SHOE"," STIM"," HIGH",6,0.9219," -0.2834"," -0.3020"," 0.0186"," 0.8006","4"
"3879","LOAN"," FOIL"," LOW",1,0.6478," NA"," NA"," NA"," NA","4"
"3880","STOVE"," FOIL"," HIGH",1,0.6549," NA"," NA"," NA"," NA","4"
"3881","LENGTH"," FOIL"," LOW",1,0.5927," NA"," NA"," NA"," NA","4"
"3882","SUDS"," STIM"," HIGH",6,1.0492," -2.4819"," 2.6987"," 1.1025"," 0.7506","4"
"3883","STEAK"," STIM"," HIGH",6,0.853," 1.7864"," 1.9350"," -0.1486"," 0.6839","4"
"3884","SOCK"," STIM"," HIGH",5,2.2837," -2.2589"," 2.6666"," 1.3577"," 0.7339","4"
"3885","HATRED"," FOIL"," LOW",1,0.7093," NA"," NA"," NA"," NA","4"
"3886","DISC"," STIM"," HIGH",6,0.8415," -0.2574"," 0.0051"," -0.2625"," 1.0174","4"
"3887","HOWLER"," STIM"," LOW",6,0.736," 1.5334"," 2.0483"," -0.5149"," 0.7839","4"
"3888","FLAG"," FOIL"," HIGH",1,0.6813," NA"," NA"," NA"," NA","4"
"3889","DREARY"," FOIL"," LOW",1,0.6028," NA"," NA"," NA"," NA","4"
"3890","THAN"," FOIL"," LOW",1,0.6598," NA"," NA"," NA"," NA","4"
"3891","TOAD"," FOIL"," HIGH",1,1.3437," NA"," NA"," NA"," NA","4"
"3892","TACET"," STIM"," LOW",6,0.924," 1.5124"," 1.5812"," -0.0688"," 1.3677","4"
"3893","BLOUSE"," STIM"," HIGH",6,1.5224," 3.1219"," -3.1163"," -0.0450"," 0.8006","4"
"3894","CHURCH"," FOIL"," HIGH",1,0.666," NA"," NA"," NA"," NA","4"
"3895","HOARSE"," STIM"," LOW",6,1.1803," -2.1803"," 2.6315"," 1.4714"," 0.4837","4"
"3896","MENU"," FOIL"," HIGH",1,0.5796," NA"," NA"," NA"," NA","4"
"3897","TEETH"," STIM"," HIGH",1,0.8624," 2.0244"," 2.1278"," -0.1034"," 4.2866","4"
"3898","LOAD"," STIM"," LOW",6,0.7316," -1.3154"," -1.7368"," 0.4214"," 0.4503","4"
"3899","DOUGH"," FOIL"," HIGH",1,0.6636," NA"," NA"," NA"," NA","4"
"3900","TROUT"," FOIL"," HIGH",1,0.9001," NA"," NA"," NA"," NA","4"
"3901","RAIN"," STIM"," HIGH",4,4.664," -1.6705"," 1.3808"," -3.0513"," 1.1842","4"
"3902","BUBAL"," STIM"," LOW",6,1.2357," -3.0115"," 2.0431"," 1.2286"," 0.6338","4"
"3903","LISP"," FOIL"," LOW",1,0.5961," NA"," NA"," NA"," NA","4"
"3904","NICETY"," FOIL"," LOW",1,0.6898," NA"," NA"," NA"," NA","4"
"3905","POOL"," STIM"," HIGH",5,1.4338," 1.4022"," 2.6406"," -1.2384"," 1.4344","4"
"3906","DOCK"," STIM"," HIGH",6,1.2401," -0.3960"," -2.6128"," 2.2168"," 1.8347","4"
"3907","SANDAL"," STIM"," HIGH",6,1.8101," -0.1224"," 2.4620"," -2.5844"," 0.4670","4"
"3908","SUN"," FOIL"," HIGH",1,1.1644," NA"," NA"," NA"," NA","4"
"3909","TALUK"," FOIL"," LOW",4,1.7717," NA"," NA"," NA"," NA","4"
"3910","PULPIT"," FOIL"," HIGH",1,0.6707," NA"," NA"," NA"," NA","4"
"3911","LESSEN"," FOIL"," LOW",1,0.6416," NA"," NA"," NA"," NA","4"
"3912","EERIE"," STIM"," LOW",1,0.5437," -2.6028"," 2.7260"," 0.9544"," 0.2835","4"
"3913","HAIR"," STIM"," HIGH",6,1.2331," 0.6105"," 0.6220"," -0.0116"," 0.8673","4"
"3914","GIN"," FOIL"," HIGH",1,0.5784," NA"," NA"," NA"," NA","4"
"3915","IN"," STIM"," LOW",6,1.1756," -1.1294"," -1.1094"," -0.0199"," 0.7839","4"
"3916","ORANGE"," STIM"," HIGH",6,1.2834," 2.5224"," 2.4150"," 0.1075"," 1.2843","4"
"3917","ON"," FOIL"," LOW",1,1.7443," NA"," NA"," NA"," NA","4"
"3918","ONION"," FOIL"," HIGH",1,0.7196," NA"," NA"," NA"," NA","4"
"3919","AT"," STIM"," LOW",6,1.0542," -2.7614"," -2.6161"," -0.1453"," 0.6839","4"
"3920","AVOWAL"," FOIL"," LOW",1,0.7456," NA"," NA"," NA"," NA","4"
"3921","BELLE"," STIM"," LOW",6,1.3628," 1.7272"," 2.0185"," -0.2913"," 0.7339","4"
"3922","FAIR"," FOIL"," LOW",1,0.6893," NA"," NA"," NA"," NA","4"
"3923","TRUTH"," FOIL"," LOW",1,0.9807," NA"," NA"," NA"," NA","4"
"3924","LIP"," FOIL"," HIGH",1,0.6373," NA"," NA"," NA"," NA","4"
"3925","MILK"," STIM"," HIGH",6,0.7347," 1.9947"," 2.1299"," -0.1353"," 1.5845","4"
"3926","KNIFE"," STIM"," HIGH",6,0.7237," 1.5737"," 1.5708"," 0.0029"," 0.9841","4"
"3927","JUNIOR"," FOIL"," LOW",1,0.7423," NA"," NA"," NA"," NA","4"
"3928","SIEGE"," STIM"," LOW",6,0.9593," 1.6735"," 1.7171"," -0.0436"," 0.9507","4"
"3929","FORCE"," FOIL"," LOW",3,2.1459," NA"," NA"," NA"," NA","4"
"3930","TOLL"," STIM"," LOW",6,1.187," 1.6502"," -1.6384"," -2.9946"," 0.5671","4"
"3931","FLOOD"," FOIL"," HIGH",1,0.6495," NA"," NA"," NA"," NA","4"
"3932","ROCKET"," STIM"," HIGH",6,1.8293," -2.9217"," -2.7476"," -0.1741"," 0.9340","4"
"3933","RANGE"," STIM"," LOW",6,0.9253," 2.3469"," 2.6406"," -0.2936"," 1.8014","4"
"3934","USURY"," STIM"," LOW",6,1.1584," -2.9490"," -2.7524"," -0.1966"," 0.8340","4"
"3935","TACET"," FOIL"," LOW",1,0.8," NA"," NA"," NA"," NA","4"
"3936","BASE"," STIM"," LOW",6,0.919," 2.0758"," 2.0276"," 0.0482"," 0.9507","4"
"3937","FORBID"," FOIL"," LOW",1,0.9006," NA"," NA"," NA"," NA","4"
"3938","MOVE"," FOIL"," LOW",1,0.8646," NA"," NA"," NA"," NA","4"
"3939","BANK"," STIM"," HIGH",6,0.7692," -1.8154"," -1.8628"," 0.0474"," 1.7347","4"
"3940","PRAISE"," FOIL"," LOW",1,0.6231," NA"," NA"," NA"," NA","4"
"3941","MANUS"," STIM"," LOW",6,1.4097," -1.0174"," -1.7351"," 0.7177"," 0.7839","4"
"3942","COURSE"," FOIL"," LOW",1,0.6748," NA"," NA"," NA"," NA","4"
"3943","JOB"," FOIL"," LOW",1,0.5891," NA"," NA"," NA"," NA","4"
"3944","RIDDLE"," STIM"," LOW",1,0.8505," -0.3060"," 2.5086"," -2.8145"," 4.1031","4"
"3945","DRESS"," FOIL"," HIGH",1,0.6365," NA"," NA"," NA"," NA","4"
"3946","KNOWN"," FOIL"," LOW",1,0.6232," NA"," NA"," NA"," NA","4"
"3947","STAIR"," STIM"," HIGH",5,2.5171," 2.4305"," -2.5044"," -1.3483"," 5.0038","4"
"3948","TRUST"," FOIL"," LOW",1,1.0608," NA"," NA"," NA"," NA","4"
"3949","ENVY"," STIM"," LOW",6,2.2261," -0.3330"," -0.4543"," 0.1213"," 1.0008","4"
"3950","CRADLE"," STIM"," HIGH",6,1.1788," 2.9235"," 2.8066"," 0.1169"," 0.9007","4"
"3951","METHOD"," STIM"," LOW",6,1.2307," 0.9765"," 0.7671"," 0.2094"," 1.2343","4"
"3952","POOR"," STIM"," LOW",6,1.0301," -0.3818"," -0.4313"," 0.0495"," 0.8840","4"
"3953","LIQUID"," FOIL"," HIGH",1,0.7156," NA"," NA"," NA"," NA","4"
"3954","DRINK"," FOIL"," HIGH",1,0.8332," NA"," NA"," NA"," NA","4"
"3955","USUAL"," FOIL"," LOW",3,5.026," NA"," NA"," NA"," NA","4"
"3956","REAPER"," STIM"," LOW",4,1.9266," -1.6737"," 2.1165"," 2.4930"," 2.8355","4"
"3957","BLOW"," STIM"," LOW",1,1.2148," 3.1112"," -3.1104"," -0.0617"," 1.3177","4"
"3958","STOLE"," FOIL"," LOW",1,0.7183," NA"," NA"," NA"," NA","4"
"3959","STOVE"," FOIL"," HIGH",1,0.7668," NA"," NA"," NA"," NA","4"
"3960","APE"," STIM"," HIGH",6,1.2264," -1.2690"," -1.2392"," -0.0297"," 0.9674","4"
"3961","RIVER"," FOIL"," HIGH",6,1.8194," NA"," NA"," NA"," NA","4"
"3962","BEING"," FOIL"," LOW",1,0.6331," NA"," NA"," NA"," NA","4"
"3963","SWORD"," STIM"," HIGH",6,0.727," -2.7541"," 2.6779"," 0.8511"," 2.1350","4"
"3964","RAIN"," STIM"," HIGH",6,0.9322," 1.3626"," 1.4768"," -0.1143"," 0.6505","4"
"3965","WATER"," STIM"," HIGH",6,0.6521," 0.6271"," -2.5950"," -3.0611"," 5.0372","4"
"3966","ANELE"," STIM"," LOW",6,0.6383," -1.8196"," -1.5185"," -0.3011"," 0.8340","4"
"3967","EYE"," FOIL"," HIGH",1,0.5395," NA"," NA"," NA"," NA","4"
"3968","HUT"," FOIL"," HIGH",1,0.5566," NA"," NA"," NA"," NA","4"
"3969","CREAM"," FOIL"," HIGH",1,0.6009," NA"," NA"," NA"," NA","4"
"3970","DART"," FOIL"," HIGH",1,0.5726," NA"," NA"," NA"," NA","4"
"3971","KILT"," FOIL"," HIGH",1,0.6083," NA"," NA"," NA"," NA","4"
"3972","INSULT"," STIM"," LOW",6,0.665," -1.4929"," -1.5500"," 0.0571"," 0.9674","4"
"3973","BRAIN"," STIM"," HIGH",4,3.6528," 2.1633"," 1.2621"," 0.9012"," 1.9348","4"
"3974","HAND"," FOIL"," HIGH",1,0.7961," NA"," NA"," NA"," NA","4"
"3975","BEAU"," STIM"," LOW",6,0.7948," -1.5018"," -1.7815"," 0.2797"," 1.1008","4"
"3976","LACK"," STIM"," LOW",6,0.7385," -0.0583"," -0.4245"," 0.3662"," 1.2343","4"
"3977","WILL"," FOIL"," LOW",1,0.7351," NA"," NA"," NA"," NA","4"
"3978","FERRY"," STIM"," HIGH",6,0.7138," -1.9943"," -2.4262"," 0.4319"," 1.2343","4"
"3979","LOSS"," STIM"," LOW",6,0.6683," -3.0063"," -2.0017"," -1.0046"," 2.2350","4"
"3980","PEAR"," FOIL"," HIGH",1,0.7196," NA"," NA"," NA"," NA","4"
"3981","MORBID"," STIM"," LOW",6,1.3336," 3.0664"," 0.7169"," 2.3495"," 1.5512","4"
"3982","QUICK"," STIM"," LOW",6,0.6383," 1.4312"," 2.1041"," -0.6729"," 1.0675","4"
"3983","BRA"," FOIL"," HIGH",1,0.5425," NA"," NA"," NA"," NA","4"
"3984","MEAL"," FOIL"," HIGH",4,2.0182," NA"," NA"," NA"," NA","4"
"3985","DEW"," FOIL"," HIGH",1,0.8568," NA"," NA"," NA"," NA","4"
"3986","PLACE"," STIM"," LOW",6,0.6779," 0.6819"," 0.5695"," 0.1125"," 0.7339","4"
"3987","TOUCH"," STIM"," LOW",6,0.6893," -0.2795"," -1.1398"," 0.8604"," 0.7005","4"
"3988","PARK"," STIM"," HIGH",6,0.6266," 0.6327"," 0.5217"," 0.1110"," 0.6672","4"
"3989","BED"," FOIL"," HIGH",1,0.7965," NA"," NA"," NA"," NA","4"
"3990","SUCKER"," FOIL"," LOW",1,0.6325," NA"," NA"," NA"," NA","4"
"3991","LUNG"," STIM"," HIGH",6,0.7262," -1.1358"," -0.8224"," -0.3134"," 0.6839","4"
"3992","BILLED"," STIM"," LOW",6,1.9198," 1.7998"," 1.8959"," -0.0961"," 0.8340","4"
"3993","MIEN"," FOIL"," LOW",1,0.6828," NA"," NA"," NA"," NA","4"
"3994","FEET"," FOIL"," HIGH",1,0.7063," NA"," NA"," NA"," NA","4"
"3995","MIRROR"," STIM"," HIGH",6,0.6065," 2.2275"," 0.7388"," 1.4887"," 0.7005","4"
"3996","CLAY"," STIM"," HIGH",6,1.6756," -1.0335"," -0.3940"," -0.6396"," 2.2017","4"
"3997","RAPID"," FOIL"," LOW",1,0.8321," NA"," NA"," NA"," NA","4"
"3998","MIND"," FOIL"," LOW",1,0.8226," NA"," NA"," NA"," NA","4"
"3999","DEAR"," STIM"," LOW",6,1.3017," -1.0607"," -0.4426"," -0.6181"," 4.1532","4"
"4000","BEAST"," FOIL"," HIGH",1,0.7559," NA"," NA"," NA"," NA","4"
"4001","GRADE"," FOIL"," LOW",1,0.8006," NA"," NA"," NA"," NA","4"
"4002","SWAMP"," FOIL"," HIGH",1,0.7525," NA"," NA"," NA"," NA","4"
"4003","OLIVE"," FOIL"," HIGH",1,0.5842," NA"," NA"," NA"," NA","4"
"4004","RIBBON"," STIM"," HIGH",6,0.9085," -1.8504"," -0.5369"," -1.3135"," 1.0174","4"
"4005","MINCE"," STIM"," LOW",6,0.7169," -1.7032"," 1.1210"," -2.8243"," 0.6505","4"
"4006","CALF"," STIM"," HIGH",6,0.8923," -0.1155"," -0.0314"," -0.0841"," 0.7506","4"
"4007","ANY"," FOIL"," LOW",1,0.5887," NA"," NA"," NA"," NA","4"
"4008","FOURTH"," STIM"," LOW",6,0.7179," -0.2043"," -0.2740"," 0.0697"," 0.6672","4"
"4009","BROKEN"," STIM"," LOW",6,0.6339," -0.6025"," -0.8471"," 0.2447"," 0.5171","4"
"4010","TREND"," STIM"," LOW",6,0.7989," 2.8924"," 2.6595"," 0.2329"," 0.5504","4"
"4011","MUCUS"," STIM"," HIGH",6,0.8155," -0.4900"," 0.4590"," -0.9490"," 0.4003","4"
"4012","ARRAY"," FOIL"," LOW",1,0.6982," NA"," NA"," NA"," NA","4"
"4013","GLASS"," FOIL"," HIGH",1,0.8169," NA"," NA"," NA"," NA","4"
"4014","CAGE"," STIM"," HIGH",6,0.6194," 1.2360"," 1.1048"," 0.1312"," 0.7339","4"
"4015","DOVE"," FOIL"," HIGH",1,0.7174," NA"," NA"," NA"," NA","4"
"4016","TAPIS"," FOIL"," LOW",1,0.5934," NA"," NA"," NA"," NA","4"
"4017","OIL"," STIM"," HIGH",6,1.3474," -1.7073"," -1.7945"," 0.0872"," 1.8347","4"
"4018","NADIR"," STIM"," LOW",6,1.3767," 1.1109"," -1.6913"," 2.8021"," 1.0508","4"
"4019","BOLT"," FOIL"," HIGH",1,0.6662," NA"," NA"," NA"," NA","4"
"4020","WOMAN"," FOIL"," HIGH",1,0.8093," NA"," NA"," NA"," NA","4"
"4021","CLOWN"," STIM"," HIGH",6,1.5963," -0.2152"," 2.7320"," -2.9472"," 0.7339","4"
"4022","VARY"," FOIL"," LOW",1,0.7819," NA"," NA"," NA"," NA","4"
"4023","BORNE"," FOIL"," LOW",1,0.6907," NA"," NA"," NA"," NA","4"
"4024","MAST"," FOIL"," HIGH",1,0.6556," NA"," NA"," NA"," NA","4"
"4025","HEIR"," FOIL"," LOW",1,0.6301," NA"," NA"," NA"," NA","4"
"4026","JERSEY"," STIM"," HIGH",6,0.7011," 0.0322"," -3.1313"," -3.1197"," 1.0008","4"
"4027","MOST"," FOIL"," LOW",1,0.7555," NA"," NA"," NA"," NA","4"
"4028","MOUSER"," STIM"," LOW",6,0.5887," -2.4189"," 2.3230"," 1.5413"," 0.6171","4"
"4029","JACKET"," FOIL"," HIGH",1,0.9079," NA"," NA"," NA"," NA","4"
"4030","CARE"," FOIL"," LOW",1,1.0229," NA"," NA"," NA"," NA","4"
"4031","CANAL"," STIM"," HIGH",6,0.5534," 3.0816"," 3.1416"," -0.0600"," 4.4701","4"
"4032","LIVER"," STIM"," HIGH",6,1.4886," 3.0721"," 3.1416"," -0.0695"," 0.7839","4"
"4033","THEORY"," STIM"," LOW",6,0.8447," -2.1026"," -1.7783"," -0.3243"," 0.7005","4"
"4034","THEIR"," STIM"," LOW",6,0.6197," 1.2476"," 1.2066"," 0.0410"," 0.9174","4"
"4035","QUILT"," FOIL"," HIGH",1,0.89," NA"," NA"," NA"," NA","4"
"4036","DOCILE"," FOIL"," LOW",1,0.7446," NA"," NA"," NA"," NA","4"
"4037","ROBBER"," FOIL"," HIGH",1,0.7392," NA"," NA"," NA"," NA","4"
"4038","PACT"," STIM"," LOW",4,2.0456," -1.3887"," -0.2573"," -1.1314"," 1.9515","4"
"4039","SCENE"," STIM"," LOW",6,1.0716," 1.7418"," 0.8170"," 0.9249"," 1.6846","4"
"4040","KETTLE"," STIM"," HIGH",6,0.6552," -1.9913"," -0.0085"," -1.9827"," 0.9674","4"
"4041","COKE"," FOIL"," HIGH",1,0.64," NA"," NA"," NA"," NA","4"
"4042","LOAFER"," STIM"," LOW",6,0.7862," 2.7648"," 2.6311"," 0.1337"," 0.7172","4"
"4043","LION"," STIM"," HIGH",6,1.7766," 2.0767"," 2.0461"," 0.0306"," 0.6505","4"
"4044","ABRUPT"," STIM"," LOW",6,0.7377," -0.8001"," -0.7817"," -0.0184"," 1.0008","4"
"4045","WINE"," STIM"," HIGH",6,0.5714," -0.9636"," -0.7965"," -0.1671"," 0.8506","4"
"4046","MEADOW"," FOIL"," HIGH",1,0.6526," NA"," NA"," NA"," NA","4"
"4047","SUGAR"," STIM"," HIGH",6,0.5631," -0.9548"," -0.7671"," -0.1877"," 1.0008","4"
"4048","FAULT"," FOIL"," LOW",1,0.8795," NA"," NA"," NA"," NA","4"
"4049","JEEP"," STIM"," HIGH",6,0.7297," 0.0185"," -0.0364"," 0.0549"," 0.6839","4"
"4050","POLE"," FOIL"," HIGH",4,3.1414," NA"," NA"," NA"," NA","4"
"4051","WOOL"," FOIL"," HIGH",1,0.7252," NA"," NA"," NA"," NA","4"
"4052","HIVE"," STIM"," HIGH",6,0.8792," -2.7646"," 2.6873"," 0.8313"," 1.0008","4"
"4053","GOOD"," FOIL"," LOW",1,0.8859," NA"," NA"," NA"," NA","4"
"4054","RATAL"," FOIL"," LOW",1,0.7026," NA"," NA"," NA"," NA","4"
"4055","ENTREE"," FOIL"," LOW",1,0.7963," NA"," NA"," NA"," NA","4"
"4056","CHINA"," FOIL"," HIGH",1,0.5712," NA"," NA"," NA"," NA","4"
"4057","CHILLY"," STIM"," LOW",6,1.1763," 2.8398"," -2.3816"," -1.0618"," 0.8673","4"
"4058","TITLE"," STIM"," LOW",1,0.6779," -1.7643"," 1.1249"," -2.8892"," 3.4193","4"
"4059","CANNON"," STIM"," HIGH",6,0.6172," -3.0634"," -1.5915"," -1.4719"," 2.1183","4"
"4060","CHALK"," FOIL"," HIGH",1,0.6571," NA"," NA"," NA"," NA","4"
"4061","COAT"," FOIL"," HIGH",1,1.484," NA"," NA"," NA"," NA","4"
"4062","PURL"," STIM"," LOW",6,0.6525," -1.8108"," 2.3562"," 2.1161"," 1.6179","4"
"4063","GIN"," STIM"," HIGH",6,0.6877," -1.6107"," -1.5190"," -0.0916"," 0.8006","4"
"4064","TARN"," FOIL"," LOW",1,0.5616," NA"," NA"," NA"," NA","4"
"4065","NURSE"," STIM"," HIGH",6,0.6851," -0.0253"," 0.0000"," -0.0253"," 0.6171","4"
"4066","HONOUR"," STIM"," LOW",6,1.6911," -2.5717"," -2.5665"," -0.0052"," 0.6672","4"
"4067","JOCKEY"," FOIL"," HIGH",1,0.7096," NA"," NA"," NA"," NA","4"
"4068","SOP"," STIM"," LOW",6,0.7903," -2.9068"," -2.6435"," -0.2633"," 0.6839","4"
"4069","MEAT"," STIM"," HIGH",6,1.2268," 0.7074"," 0.6486"," 0.0589"," 1.2843","4"
"4070","UNCLE"," STIM"," HIGH",6,2.0446," 1.3462"," 0.5166"," 0.8296"," 0.7005","4"
"4071","UNIT"," FOIL"," LOW",1,0.5779," NA"," NA"," NA"," NA","4"
"4072","ITS"," FOIL"," LOW",1,0.6107," NA"," NA"," NA"," NA","4"
"4073","TAX"," FOIL"," LOW",1,1.7466," NA"," NA"," NA"," NA","4"
"4074","BRIBE"," FOIL"," LOW",1,0.6783," NA"," NA"," NA"," NA","4"
"4075","APEX"," FOIL"," LOW",1,1.2781," NA"," NA"," NA"," NA","4"
"4076","UNIQUE"," FOIL"," LOW",1,0.8003," NA"," NA"," NA"," NA","4"
"4077","AND"," STIM"," LOW",6,0.8584," 3.0851"," -3.0656"," -0.1325"," 0.7672","4"
"4078","FOAM"," STIM"," HIGH",6,0.9703," -1.8610"," -1.7549"," -0.1061"," 0.9007","4"
"4079","PAID"," STIM"," LOW",6,0.8554," 2.1121"," 1.9970"," 0.1151"," 0.7339","4"
"4080","CAREER"," FOIL"," LOW",1,0.6289," NA"," NA"," NA"," NA","4"
"4081","MONK"," STIM"," HIGH",6,0.7581," -2.5443"," -2.6501"," 0.1058"," 0.7839","4"
"4082","REMARK"," FOIL"," LOW",1,0.6269," NA"," NA"," NA"," NA","4"
"4083","COWL"," FOIL"," LOW",4,1.9037," NA"," NA"," NA"," NA","4"
"4084","JEER"," STIM"," LOW",6,1.3586," 0.2414"," 0.5608"," -0.3194"," 0.6005","4"
"4085","FOOL"," FOIL"," LOW",4,1.2827," NA"," NA"," NA"," NA","4"
"4086","NONE"," FOIL"," LOW",1,0.7061," NA"," NA"," NA"," NA","4"
"4087","SOFA"," FOIL"," HIGH",1,0.7727," NA"," NA"," NA"," NA","4"
"4088","ROSE"," STIM"," HIGH",6,0.7829," -0.2598"," -0.2513"," -0.0085"," 0.5671","4"
"4089","TEMPT"," FOIL"," LOW",1,3.1124," NA"," NA"," NA"," NA","4"
"4090","PUMMEL"," STIM"," LOW",6,0.6419," 0.7967"," 1.0453"," -0.2486"," 1.0174","4"
"4091","YOUR"," STIM"," LOW",6,1.3683," 3.0877"," -3.0684"," -0.1271"," 0.6171","4"
"4092","MARKET"," FOIL"," HIGH",1,0.73," NA"," NA"," NA"," NA","4"
"4093","CALIX"," STIM"," LOW",6,1.0921," 2.2068"," 2.2635"," -0.0568"," 0.5838","4"
"4094","MAP"," STIM"," HIGH",6,0.8681," 1.2296"," 1.1646"," 0.0650"," 0.8506","4"
"4095","NUMB"," STIM"," LOW",6,0.7236," 0.6352"," 0.6445"," -0.0093"," 1.6346","4"
"4096","PEDAL"," STIM"," HIGH",6,1.1735," 1.4881"," 1.3499"," 0.1382"," 0.7839","4"
"4097","ORNATE"," STIM"," LOW",6,1.0884," 1.8739"," 1.7530"," 0.1210"," 0.9340","4"
"4098","PLAIT"," FOIL"," LOW",1,1.2813," NA"," NA"," NA"," NA","4"
"4099","DRUG"," FOIL"," HIGH",1,0.8534," NA"," NA"," NA"," NA","4"
"4100","RUBBER"," FOIL"," HIGH",1,0.8367," NA"," NA"," NA"," NA","4"
"4101","VIGIL"," FOIL"," LOW",1,1.1415," NA"," NA"," NA"," NA","4"
"4102","SACK"," STIM"," HIGH",6,0.803," -1.1308"," 0.0359"," -1.1667"," 0.4503","4"
"4103","CASTE"," STIM"," LOW",6,1.0559," 2.9552"," 2.7592"," 0.1961"," 0.7172","4"
"4104","SEER"," FOIL"," LOW",1,0.9096," NA"," NA"," NA"," NA","4"
"4105","DEBT"," FOIL"," LOW",1,0.9155," NA"," NA"," NA"," NA","4"
